E_mm_a,E_mm_n
-0.49399999999999955,-0.5128515624999999
-0.49299999999999955,-0.5264843749999999
-0.49199999999999955,-0.5264843749999999
-0.49099999999999955,-0.5264843749999999
-0.48999999999999955,-0.5264843749999999
-0.48899999999999955,-0.5264843749999999
-0.48799999999999955,-0.5264843749999999
-0.48699999999999954,-0.5264843749999999
-0.48599999999999954,-0.5264843749999999
-0.48499999999999954,-0.5264843749999999
-0.48399999999999954,-0.5264843749999999
-0.48299999999999954,-0.5264843749999999
-0.48199999999999954,-0.5264843749999999
-0.48099999999999954,-0.5264843749999999
-0.47999999999999954,-0.5264843749999999
-0.47899999999999954,-0.5264843749999999
-0.47799999999999954,-0.5264843749999999
-0.47699999999999954,-0.5264843749999999
-0.47599999999999953,-0.5401171874999999
-0.47499999999999953,-0.5401171874999999
-0.47399999999999953,-0.5401171874999999
-0.47299999999999953,-0.5401171874999999
-0.47199999999999953,-0.5401171874999999
-0.47099999999999953,-0.5401171874999999
-0.46999999999999953,-0.5401171874999999
-0.46899999999999953,-0.5401171874999999
-0.4679999999999995,-0.5401171874999999
-0.4669999999999995,-0.5401171874999999
-0.4659999999999995,-0.55375
-0.4649999999999995,-0.55375
-0.4639999999999995,-0.55375
-0.4629999999999995,-0.55375
-0.4619999999999995,-0.55375
-0.4609999999999995,-0.55375
-0.4599999999999995,-0.55375
-0.4589999999999995,-0.55375
-0.4579999999999995,-0.55375
-0.4569999999999995,-0.55375
-0.4559999999999995,-0.55375
-0.4549999999999995,-0.55375
-0.4539999999999995,-0.55375
-0.4529999999999995,-0.55375
-0.4519999999999995,-0.55375
-0.4509999999999995,-0.55375
-0.4499999999999995,-0.55375
-0.4489999999999995,-0.55375
-0.4479999999999995,-0.5673828125
-0.4469999999999995,-0.5673828125
-0.4459999999999995,-0.5673828125
-0.4449999999999995,-0.5673828125
-0.4439999999999995,-0.5673828125
-0.4429999999999995,-0.5673828125
-0.4419999999999995,-0.5673828125
-0.4409999999999995,-0.5673828125
-0.4399999999999995,-0.5673828125
-0.4389999999999995,-0.5673828125
-0.4379999999999995,-0.581015625
-0.4369999999999995,-0.581015625
-0.4359999999999995,-0.581015625
-0.4349999999999995,-0.581015625
-0.4339999999999995,-0.581015625
-0.4329999999999995,-0.581015625
-0.4319999999999995,-0.581015625
-0.4309999999999995,-0.581015625
-0.4299999999999995,-0.581015625
-0.4289999999999995,-0.581015625
-0.4279999999999995,-0.581015625
-0.4269999999999995,-0.581015625
-0.4259999999999995,-0.581015625
-0.4249999999999995,-0.581015625
-0.4239999999999995,-0.581015625
-0.4229999999999995,-0.581015625
-0.4219999999999995,-0.581015625
-0.4209999999999995,-0.5946484375000001
-0.4199999999999995,-0.5946484375000001
-0.4189999999999995,-0.5946484375000001
-0.4179999999999995,-0.5946484375000001
-0.4169999999999995,-0.5946484375000001
-0.4159999999999995,-0.5946484375000001
-0.4149999999999995,-0.5946484375000001
-0.4139999999999995,-0.5946484375000001
-0.4129999999999995,-0.5946484375000001
-0.4119999999999995,-0.5946484375000001
-0.4109999999999995,-0.5946484375000001
-0.4099999999999995,-0.60828125
-0.4089999999999995,-0.60828125
-0.4079999999999995,-0.60828125
-0.4069999999999995,-0.60828125
-0.4059999999999995,-0.60828125
-0.40499999999999947,-0.60828125
-0.40399999999999947,-0.60828125
-0.40299999999999947,-0.60828125
-0.40199999999999947,-0.60828125
-0.40099999999999947,-0.60828125
-0.39999999999999947,-0.60828125
-0.39899999999999947,-0.60828125
-0.39799999999999947,-0.60828125
-0.39699999999999946,-0.60828125
-0.39599999999999946,-0.60828125
-0.39499999999999946,-0.60828125
-0.39399999999999946,-0.60828125
-0.39299999999999946,-0.6219140624999999
-0.39199999999999946,-0.6219140624999999
-0.39099999999999946,-0.6219140624999999
-0.38999999999999946,-0.6219140624999999
-0.38899999999999946,-0.6219140624999999
-0.38799999999999946,-0.6219140624999999
-0.38699999999999946,-0.6219140624999999
-0.38599999999999945,-0.6219140624999999
-0.38499999999999945,-0.6219140624999999
-0.38399999999999945,-0.6219140624999999
-0.38299999999999945,-0.635546875
-0.38199999999999945,-0.635546875
-0.38099999999999945,-0.635546875
-0.37999999999999945,-0.635546875
-0.37899999999999945,-0.635546875
-0.37799999999999945,-0.635546875
-0.37699999999999945,-0.635546875
-0.37599999999999945,-0.635546875
-0.37499999999999944,-0.635546875
-0.37399999999999944,-0.635546875
-0.37299999999999944,-0.635546875
-0.37199999999999944,-0.635546875
-0.37099999999999944,-0.635546875
-0.36999999999999944,-0.635546875
-0.36899999999999944,-0.635546875
-0.36799999999999944,-0.635546875
-0.36699999999999944,-0.635546875
-0.36599999999999944,-0.6491796875
-0.36499999999999944,-0.6491796875
-0.36399999999999944,-0.6491796875
-0.36299999999999943,-0.6491796875
-0.36199999999999943,-0.6491796875
-0.36099999999999943,-0.6491796875
-0.35999999999999943,-0.6491796875
-0.35899999999999943,-0.6491796875
-0.35799999999999943,-0.6491796875
-0.35699999999999943,-0.6491796875
-0.35599999999999943,-0.6491796875
-0.3549999999999994,-0.6628125
-0.3539999999999994,-0.6628125
-0.3529999999999994,-0.6628125
-0.3519999999999994,-0.6628125
-0.3509999999999994,-0.6628125
-0.3499999999999994,-0.6628125
-0.3489999999999994,-0.6628125
-0.3479999999999994,-0.6628125
-0.3469999999999994,-0.6628125
-0.3459999999999994,-0.6628125
-0.3449999999999994,-0.6628125
-0.3439999999999994,-0.6628125
-0.3429999999999994,-0.6628125
-0.3419999999999994,-0.6628125
-0.3409999999999994,-0.6628125
-0.3399999999999994,-0.6628125
-0.3389999999999994,-0.6764453125000001
-0.3379999999999994,-0.6764453125000001
-0.3369999999999994,-0.6764453125000001
-0.3359999999999994,-0.6764453125000001
-0.3349999999999994,-0.6764453125000001
-0.3339999999999994,-0.6764453125000001
-0.3329999999999994,-0.6764453125000001
-0.3319999999999994,-0.6764453125000001
-0.3309999999999994,-0.6764453125000001
-0.3299999999999994,-0.6764453125000001
-0.3289999999999994,-0.6764453125000001
-0.3279999999999994,-0.6764453125000001
-0.3269999999999994,-0.690078125
-0.3259999999999994,-0.690078125
-0.3249999999999994,-0.690078125
-0.3239999999999994,-0.690078125
-0.3229999999999994,-0.690078125
-0.3219999999999994,-0.690078125
-0.3209999999999994,-0.690078125
-0.3199999999999994,-0.690078125
-0.3189999999999994,-0.690078125
-0.3179999999999994,-0.690078125
-0.3169999999999994,-0.690078125
-0.3159999999999994,-0.690078125
-0.3149999999999994,-0.690078125
-0.3139999999999994,-0.690078125
-0.3129999999999994,-0.690078125
-0.3119999999999994,-0.690078125
-0.3109999999999994,-0.7037109374999999
-0.3099999999999994,-0.7037109374999999
-0.3089999999999994,-0.7037109374999999
-0.3079999999999994,-0.7037109374999999
-0.3069999999999994,-0.7037109374999999
-0.3059999999999994,-0.7037109374999999
-0.3049999999999994,-0.7037109374999999
-0.3039999999999994,-0.7037109374999999
-0.3029999999999994,-0.7037109374999999
-0.3019999999999994,-0.7037109374999999
-0.3009999999999994,-0.7037109374999999
-0.2999999999999994,-0.7037109374999999
-0.2989999999999994,-0.7037109374999999
-0.2979999999999994,-0.71734375
-0.2969999999999994,-0.71734375
-0.2959999999999994,-0.71734375
-0.2949999999999994,-0.71734375
-0.2939999999999994,-0.71734375
-0.29299999999999937,-0.71734375
-0.29199999999999937,-0.71734375
-0.29099999999999937,-0.71734375
-0.28999999999999937,-0.71734375
-0.28899999999999937,-0.71734375
-0.28799999999999937,-0.71734375
-0.28699999999999937,-0.71734375
-0.28599999999999937,-0.71734375
-0.28499999999999936,-0.71734375
-0.28399999999999936,-0.7309765625
-0.28299999999999936,-0.7309765625
-0.28199999999999936,-0.7309765625
-0.28099999999999936,-0.7309765625
-0.27999999999999936,-0.7309765625
-0.27899999999999936,-0.7309765625
-0.27799999999999936,-0.7309765625
-0.27699999999999936,-0.7309765625
-0.27599999999999936,-0.7309765625
-0.27499999999999936,-0.7309765625
-0.27399999999999936,-0.7309765625
-0.27299999999999935,-0.7309765625
-0.27199999999999935,-0.7309765625
-0.27099999999999935,-0.7309765625
-0.26999999999999935,-0.744609375
-0.26899999999999935,-0.744609375
-0.26799999999999935,-0.744609375
-0.26699999999999935,-0.744609375
-0.26599999999999935,-0.744609375
-0.26499999999999935,-0.744609375
-0.26399999999999935,-0.744609375
-0.26299999999999935,-0.744609375
-0.26199999999999934,-0.744609375
-0.26099999999999934,-0.744609375
-0.25999999999999934,-0.744609375
-0.25899999999999934,-0.744609375
-0.25799999999999934,-0.744609375
-0.25699999999999934,-0.744609375
-0.25599999999999934,-0.75142578125
-0.25499999999999934,-0.7582421875
-0.25399999999999934,-0.7582421875
-0.25299999999999934,-0.7582421875
-0.25199999999999934,-0.7582421875
-0.25099999999999933,-0.7582421875
-0.24999999999999933,-0.7582421875
-0.24899999999999933,-0.7582421875
-0.24799999999999933,-0.7582421875
-0.24699999999999933,-0.7582421875
-0.24599999999999933,-0.7582421875
-0.24499999999999933,-0.7582421875
-0.24399999999999933,-0.7582421875
-0.24299999999999933,-0.7582421875
-0.24199999999999933,-0.7650585937500001
-0.24099999999999933,-0.771875
-0.23999999999999932,-0.771875
-0.23899999999999932,-0.771875
-0.23799999999999932,-0.771875
-0.23699999999999932,-0.771875
-0.23599999999999932,-0.771875
-0.23499999999999932,-0.771875
-0.23399999999999932,-0.771875
-0.23299999999999932,-0.771875
-0.23199999999999932,-0.771875
-0.23099999999999932,-0.771875
-0.22999999999999932,-0.771875
-0.22899999999999932,-0.7786914062499999
-0.22799999999999931,-0.7786914062499999
-0.2269999999999993,-0.7786914062499999
-0.2259999999999993,-0.7855078124999999
-0.2249999999999993,-0.7855078124999999
-0.2239999999999993,-0.7855078124999999
-0.2229999999999993,-0.7855078124999999
-0.2219999999999993,-0.7855078124999999
-0.2209999999999993,-0.7855078124999999
-0.2199999999999993,-0.7855078124999999
-0.2189999999999993,-0.7855078124999999
-0.2179999999999993,-0.7855078124999999
-0.2169999999999993,-0.7855078124999999
-0.2159999999999993,-0.7855078124999999
-0.2149999999999993,-0.7923242187499999
-0.2139999999999993,-0.7923242187499999
-0.2129999999999993,-0.7923242187499999
-0.2119999999999993,-0.7991406249999999
-0.2109999999999993,-0.7991406249999999
-0.2099999999999993,-0.7991406249999999
-0.2089999999999993,-0.7991406249999999
-0.2079999999999993,-0.7991406249999999
-0.2069999999999993,-0.7991406249999999
-0.2059999999999993,-0.7991406249999999
-0.2049999999999993,-0.7991406249999999
-0.2039999999999993,-0.7991406249999999
-0.2029999999999993,-0.7991406249999999
-0.2019999999999993,-0.7991406249999999
-0.2009999999999993,-0.80595703125
-0.1999999999999993,-0.80595703125
-0.1989999999999993,-0.80595703125
-0.1979999999999993,-0.80595703125
-0.1969999999999993,-0.8127734375
-0.19599999999999929,-0.8127734375
-0.19499999999999929,-0.8127734375
-0.19399999999999928,-0.8127734375
-0.19299999999999928,-0.8127734375
-0.19199999999999928,-0.8127734375
-0.19099999999999928,-0.8127734375
-0.18999999999999928,-0.8127734375
-0.18899999999999928,-0.8127734375
-0.18799999999999928,-0.8127734375
-0.18699999999999928,-0.81958984375
-0.18599999999999928,-0.81958984375
-0.18499999999999928,-0.81958984375
-0.18399999999999928,-0.81958984375
-0.18299999999999927,-0.81958984375
-0.18199999999999927,-0.81958984375
-0.18099999999999927,-0.82640625
-0.17999999999999927,-0.82640625
-0.17899999999999927,-0.82640625
-0.17799999999999927,-0.82640625
-0.17699999999999927,-0.82640625
-0.17599999999999927,-0.82640625
-0.17499999999999927,-0.82640625
-0.17399999999999927,-0.82640625
-0.17299999999999927,-0.83322265625
-0.17199999999999926,-0.83322265625
-0.17099999999999926,-0.83322265625
-0.16999999999999926,-0.83322265625
-0.16899999999999926,-0.83322265625
-0.16799999999999926,-0.83322265625
-0.16699999999999926,-0.836630859375
-0.16599999999999926,-0.8400390625
-0.16499999999999926,-0.8400390625
-0.16399999999999926,-0.8400390625
-0.16299999999999926,-0.8400390625
-0.16199999999999926,-0.8400390625
-0.16099999999999925,-0.8400390625
-0.15999999999999925,-0.843447265625
-0.15899999999999925,-0.843447265625
-0.15799999999999925,-0.843447265625
-0.15699999999999925,-0.8468554687500001
-0.15599999999999925,-0.8468554687500001
-0.15499999999999925,-0.8468554687500001
-0.15399999999999925,-0.8468554687500001
-0.15299999999999925,-0.8502636718750001
-0.15199999999999925,-0.8502636718750001
-0.15099999999999925,-0.8502636718750001
-0.14999999999999925,-0.8502636718750001
-0.14899999999999924,-0.8519677734375
-0.14799999999999924,-0.853671875
-0.14699999999999924,-0.853671875
-0.14599999999999924,-0.85452392578125
-0.14499999999999924,-0.854949951171875
-0.14399999999999924,-0.8553759765625
-0.14299999999999924,-0.8562280273437499
-0.14199999999999924,-0.8562280273437499
-0.14099999999999924,-0.8566540527343749
-0.13999999999999924,-0.8570800781249999
-0.13899999999999924,-0.8575061035156248
-0.13799999999999923,-0.8579321289062498
-0.13699999999999923,-0.8581451416015623
-0.13599999999999923,-0.8583581542968748
-0.13499999999999923,-0.8587841796874999
-0.13399999999999923,-0.8589971923828124
-0.13299999999999923,-0.859210205078125
-0.13199999999999923,-0.8594232177734374
-0.13099999999999923,-0.8596362304687499
-0.12999999999999923,-0.8600622558593749
-0.12899999999999923,-0.8600622558593749
-0.12799999999999923,-0.8602752685546874
-0.12699999999999922,-0.8604882812499999
-0.12599999999999922,-0.8607012939453124
-0.12499999999999922,-0.8609143066406248
-0.12399999999999922,-0.8611273193359373
-0.12299999999999922,-0.8611273193359373
-0.12199999999999922,-0.8613403320312498
-0.12099999999999922,-0.8615533447265623
-0.11999999999999922,-0.8615533447265623
-0.11899999999999922,-0.8617663574218748
-0.11799999999999922,-0.8619793701171874
-0.11699999999999922,-0.8619793701171874
-0.11599999999999921,-0.8621923828124999
-0.11499999999999921,-0.8621923828124999
-0.11399999999999921,-0.8624053955078124
-0.11299999999999921,-0.8624053955078124
-0.11199999999999921,-0.862618408203125
-0.11099999999999921,-0.862618408203125
-0.10999999999999921,-0.8627249145507812
-0.10899999999999921,-0.8628314208984375
-0.10799999999999921,-0.8629379272460938
-0.1069999999999992,-0.8630444335937499
-0.1059999999999992,-0.8630444335937499
-0.1049999999999992,-0.8630444335937499
-0.1039999999999992,-0.8631509399414061
-0.1029999999999992,-0.8632574462890624
-0.1019999999999992,-0.8632574462890624
-0.1009999999999992,-0.8633639526367187
-0.0999999999999992,-0.8634704589843749
-0.0989999999999992,-0.8634704589843749
-0.0979999999999992,-0.8634704589843749
-0.0969999999999992,-0.8635769653320311
-0.0959999999999992,-0.8636834716796874
-0.0949999999999992,-0.8636834716796874
-0.0939999999999992,-0.8636834716796874
-0.0929999999999992,-0.8637899780273437
-0.0919999999999992,-0.8637899780273437
-0.09099999999999919,-0.8637899780273437
-0.08999999999999919,-0.8638964843749999
-0.08899999999999919,-0.8638964843749999
-0.08799999999999919,-0.8638964843749999
-0.08699999999999919,-0.8638964843749999
-0.08599999999999919,-0.8638964843749999
-0.08499999999999919,-0.8638964843749999
-0.08399999999999919,-0.8640029907226561
-0.08299999999999919,-0.8640029907226561
-0.08199999999999918,-0.8640029907226561
-0.08099999999999918,-0.8640029907226561
-0.07999999999999918,-0.8641094970703124
-0.07899999999999918,-0.8641094970703124
-0.07799999999999918,-0.8641094970703124
-0.07699999999999918,-0.8641094970703124
-0.07599999999999918,-0.8641094970703124
-0.07499999999999918,-0.8641094970703124
-0.07399999999999918,-0.8641094970703124
-0.07299999999999918,-0.8641094970703124
-0.07199999999999918,-0.8641094970703124
-0.07099999999999917,-0.8641094970703124
-0.06999999999999917,-0.8641094970703124
-0.06899999999999917,-0.8641094970703124
-0.06799999999999917,-0.8640029907226561
-0.06699999999999917,-0.8640029907226561
-0.06599999999999917,-0.8640029907226561
-0.06499999999999917,-0.8640029907226561
-0.06399999999999917,-0.8640029907226561
-0.06299999999999917,-0.8640029907226561
-0.06199999999999917,-0.8640029907226561
-0.060999999999999166,-0.8640029907226561
-0.059999999999999165,-0.8640029907226561
-0.058999999999999164,-0.8638964843749999
-0.05799999999999916,-0.8638964843749999
-0.05699999999999916,-0.8638964843749999
-0.05599999999999916,-0.8638964843749999
-0.05499999999999916,-0.8638964843749999
-0.05399999999999916,-0.8638964843749999
-0.05299999999999916,-0.8638964843749999
-0.05199999999999916,-0.8638964843749999
-0.05099999999999916,-0.8637899780273437
-0.049999999999999156,-0.8637899780273437
-0.048999999999999155,-0.8637899780273437
-0.047999999999999154,-0.8637899780273437
-0.046999999999999154,-0.8636834716796874
-0.04599999999999915,-0.8636834716796874
-0.04499999999999915,-0.8636834716796874
-0.04399999999999915,-0.8635769653320311
-0.04299999999999915,-0.8635769653320311
-0.04199999999999915,-0.8635769653320311
-0.04099999999999915,-0.8634704589843749
-0.03999999999999915,-0.8634704589843749
-0.038999999999999146,-0.8633639526367187
-0.037999999999999146,-0.8633639526367187
-0.036999999999999145,-0.8633639526367187
-0.035999999999999144,-0.8632574462890624
-0.03499999999999914,-0.8632574462890624
-0.03399999999999914,-0.8631509399414061
-0.03299999999999914,-0.8631509399414061
-0.03199999999999914,-0.8631509399414061
-0.03099999999999914,-0.8630444335937499
-0.02999999999999914,-0.8630444335937499
-0.028999999999999138,-0.8629379272460938
-0.027999999999999137,-0.8629379272460938
-0.026999999999999136,-0.8629379272460938
-0.025999999999999135,-0.8628314208984375
-0.024999999999999134,-0.8628314208984375
-0.023999999999999133,-0.8627249145507812
-0.022999999999999132,-0.8627249145507812
-0.02199999999999913,-0.8627249145507812
-0.02099999999999913,-0.862618408203125
-0.01999999999999913,-0.862618408203125
-0.01899999999999913,-0.8625119018554687
-0.017999999999999128,-0.8625119018554687
-0.016999999999999127,-0.8624053955078124
-0.015999999999999126,-0.8624053955078124
-0.014999999999999125,-0.8624053955078124
-0.013999999999999124,-0.8622988891601562
-0.012999999999999123,-0.8622988891601562
-0.011999999999999122,-0.8621923828124999
-0.010999999999999122,-0.8621923828124999
-0.00999999999999912,-0.8620858764648436
-0.00899999999999912,-0.8620858764648436
-0.007999999999999119,-0.8619793701171874
-0.006999999999999118,-0.8619793701171874
-0.005999999999999117,-0.8619261169433592
-0.004999999999999116,-0.8618728637695311
-0.003999999999999115,-0.8618728637695311
-0.0029999999999991145,-0.8617663574218748
-0.0019999999999991136,-0.8617663574218748
-0.0009999999999991127,-0.8616598510742186
8.881784197001252e-16,-0.8616598510742186
0.001000000000000889,-0.8615533447265623
0.00200000000000089,-0.8615000915527342
0.003000000000000891,-0.861446838378906
0.004000000000000892,-0.8613403320312498
0.005000000000000893,-0.8613403320312498
0.0060000000000008935,-0.8612338256835936
0.007000000000000894,-0.8611273193359373
0.008000000000000895,-0.8611273193359373
0.009000000000000896,-0.861020812988281
0.010000000000000897,-0.8609675598144529
0.011000000000000787,-0.8609143066406248
0.012000000000000899,-0.8608078002929687
0.01300000000000101,-0.8607545471191405
0.0140000000000009,-0.8607012939453124
0.01500000000000079,-0.8605947875976561
0.016000000000000902,-0.8605947875976561
0.017000000000001014,-0.8604882812499999
0.018000000000000904,-0.8603817749023437
0.019000000000000794,-0.8603817749023437
0.020000000000000906,-0.8602752685546874
0.021000000000001018,-0.8601687622070311
0.022000000000000908,-0.8601687622070311
0.023000000000000798,-0.8600622558593749
0.02400000000000091,-0.8599557495117187
0.02500000000000102,-0.8599557495117187
0.02600000000000091,-0.8598492431640624
0.0270000000000008,-0.8597427368164061
0.028000000000000913,-0.8597427368164061
0.029000000000001025,-0.8596362304687499
0.030000000000000915,-0.8595829772949218
0.031000000000000805,-0.8595297241210937
0.03200000000000092,-0.8594232177734374
0.03300000000000103,-0.8593699645996093
0.03400000000000092,-0.8593167114257811
0.03500000000000081,-0.859210205078125
0.03600000000000092,-0.8591036987304687
0.03700000000000103,-0.8591036987304687
