E_mm_a,E_mm_n_left,E_mm_n_right
-0.5130000000001627,-1.99,2.5
-0.5120000000001628,-1.99,2.5
-0.5110000000001629,-1.99,2.5
-0.510000000000163,-1.99,2.5
-0.5090000000001631,-1.99,2.5
-0.5080000000001632,-1.99,2.5
-0.5070000000001633,-1.99,2.5
-0.5060000000001634,-1.99,2.5
-0.5050000000001635,-1.99,2.5
-0.5040000000001637,-1.99,2.5
-0.5030000000001638,-1.99,2.5
-0.5020000000001639,-1.99,2.5
-0.501000000000164,-1.99,2.5
-0.5000000000001641,-1.99,2.5
-0.4990000000001642,-1.99,2.5
-0.4980000000001643,-1.99,2.5
-0.4970000000001644,-1.99,2.5
-0.49600000000016453,-1.99,2.5
-0.49500000000016464,-1.99,2.5
-0.49400000000016475,-1.99,2.5
-0.49300000000016486,-1.99,2.5
-0.49200000000016497,-1.99,2.5
-0.4910000000001651,-1.99,2.5
-0.4900000000001652,-1.99,2.5
-0.4890000000001653,-1.99,2.5
-0.4880000000001654,-1.99,2.5
-0.4870000000001655,-1.99,2.5
-0.48600000000016563,-1.99,2.5
-0.48500000000016574,-1.99,2.5
-0.48400000000016585,-1.99,2.5
-0.48300000000016596,-1.99,2.5
-0.4820000000001661,-1.99,2.5
-0.4810000000001662,-1.99,2.5
-0.4800000000001663,-1.99,2.5
-0.4790000000001664,-1.99,2.5
-0.4780000000001665,-1.99,2.5
-0.4770000000001666,-1.99,2.5
-0.47600000000016673,-1.99,2.5
-0.47500000000016684,-1.99,2.5
-0.47400000000016695,-1.99,2.5
-0.47300000000016706,-1.99,2.5
-0.4720000000001672,-1.99,2.5
-0.4710000000001673,-1.99,2.5
-0.4700000000001674,-1.99,2.5
-0.4690000000001675,-1.99,2.5
-0.4680000000001676,-1.99,2.5
-0.4670000000001677,-1.99,2.5
-0.46600000000016784,-1.99,2.5
-0.46500000000016795,-1.99,2.5
-0.46400000000016806,-1.99,2.5
-0.46300000000016817,-1.99,2.5
-0.4620000000001683,-1.99,2.5
-0.4610000000001684,-1.99,2.5
-0.4600000000001685,-1.99,2.5
-0.4590000000001686,-1.99,2.5
-0.4580000000001687,-1.99,2.5
-0.4570000000001688,-1.99,2.5
-0.45600000000016894,-1.99,2.5
-0.45500000000016905,-1.99,2.5
-0.45400000000016916,-1.99,2.5
-0.45300000000016927,-1.99,2.5
-0.4520000000001694,-1.99,2.5
-0.4510000000001695,-1.99,2.5
-0.4500000000001696,-1.99,2.5
-0.4490000000001697,-1.99,2.5
-0.4480000000001698,-1.99,2.5
-0.44700000000016993,-1.99,2.5
-0.44600000000017004,-1.99,2.5
-0.44500000000017015,-1.99,2.5
-0.44400000000017026,-1.99,2.5
-0.44300000000017037,-1.99,2.5
-0.4420000000001705,-1.99,2.5
-0.4410000000001706,-1.99,2.5
-0.4400000000001707,-1.99,2.5
-0.4390000000001708,-1.99,2.5
-0.4380000000001709,-1.99,2.5
-0.43700000000017103,-1.99,2.5
-0.43600000000017114,-1.99,2.5
-0.43500000000017125,-1.99,2.5
-0.43400000000017136,-1.99,2.5
-0.43300000000017147,-1.99,2.5
-0.4320000000001716,-1.99,2.5
-0.4310000000001717,-1.99,2.5
-0.4300000000001718,-1.99,2.5
-0.4290000000001719,-1.99,2.5
-0.428000000000172,-1.99,2.5
-0.42700000000017213,-1.99,2.5
-0.42600000000017224,-1.99,2.5
-0.42500000000017235,-1.99,2.5
-0.42400000000017246,-1.99,2.5
-0.42300000000017257,-1.99,2.5
-0.4220000000001727,-1.99,2.5
-0.4210000000001728,-1.99,2.5
-0.4200000000001729,-1.99,2.5
-0.419000000000173,-1.99,2.5
-0.4180000000001731,-1.99,2.5
-0.41700000000017323,-1.99,2.5
-0.41600000000017334,-1.99,2.5
-0.41500000000017345,-1.99,2.5
-0.41400000000017356,-1.99,2.5
-0.4130000000001737,-1.99,2.5
-0.4120000000001738,-1.99,2.5
-0.4110000000001739,-1.99,2.5
-0.410000000000174,-1.99,2.5
-0.4090000000001741,-1.99,2.5
-0.4080000000001742,-1.99,2.5
-0.40700000000017433,-1.99,2.5
-0.40600000000017444,-1.99,2.5
-0.40500000000017455,-1.99,2.5
-0.40400000000017466,-1.99,2.5
-0.4030000000001748,-1.99,2.5
-0.4020000000001749,-1.99,2.5
-0.401000000000175,-1.99,2.5
-0.4000000000001751,-1.99,2.5
-0.3990000000001752,-1.99,2.5
-0.3980000000001753,-1.99,2.5
-0.39700000000017543,-1.99,2.5
-0.39600000000017554,-1.99,2.5
-0.39500000000017566,-1.99,2.5
-0.39400000000017577,-1.99,2.5
-0.3930000000001759,-1.99,2.5
-0.392000000000176,-1.99,2.5
-0.3910000000001761,-1.99,2.5
-0.3900000000001762,-1.99,2.5
-0.3890000000001763,-1.99,2.5
-0.3880000000001764,-1.99,2.5
-0.38700000000017654,-1.99,2.5
-0.38600000000017665,-1.99,2.5
-0.38500000000017676,-1.99,2.5
-0.38400000000017687,-1.99,2.5
-0.383000000000177,-1.99,2.5
-0.3820000000001771,-1.99,2.5
-0.3810000000001772,-1.99,2.5
-0.3800000000001773,-1.99,2.5
-0.3790000000001774,-1.99,2.5
-0.3780000000001775,-1.99,2.5
-0.37700000000017764,-1.99,2.5
-0.37600000000017775,-1.99,2.5
-0.37500000000017786,-1.99,2.5
-0.37400000000017797,-1.99,2.5
-0.3730000000001781,-1.99,2.5
-0.3720000000001782,-1.99,2.5
-0.3710000000001783,-1.99,2.5
-0.3700000000001784,-1.99,2.5
-0.3690000000001785,-1.99,2.5
-0.36800000000017863,-1.99,2.5
-0.36700000000017874,-1.99,2.5
-0.36600000000017885,-1.99,2.5
-0.36500000000017896,-1.99,2.5
-0.36400000000017907,-1.99,2.5
-0.3630000000001792,-1.99,2.5
-0.3620000000001793,-1.99,2.5
-0.3610000000001794,-1.99,2.5
-0.3600000000001795,-1.99,2.5
-0.3590000000001796,-1.99,2.5
-0.35800000000017973,-1.99,2.5
-0.35700000000017984,-1.99,2.5
-0.35600000000017995,-1.99,2.5
-0.35500000000018006,-1.99,2.5
-0.35400000000018017,-1.99,2.5
-0.3530000000001803,-1.99,2.5
-0.3520000000001804,-1.99,2.5
-0.3510000000001805,-1.99,2.5
-0.3500000000001806,-1.99,2.5
-0.3490000000001807,-1.99,2.5
-0.34800000000018083,-1.99,2.5
-0.34700000000018094,-1.99,2.5
-0.34600000000018105,-1.99,2.5
-0.34500000000018116,-1.99,2.5
-0.34400000000018127,-1.99,2.5
-0.3430000000001814,-1.99,2.5
-0.3420000000001815,-1.99,2.5
-0.3410000000001816,-1.99,2.5
-0.3400000000001817,-1.99,2.5
-0.3390000000001818,-1.99,2.5
-0.33800000000018193,-1.99,2.5
-0.33700000000018204,-1.99,2.5
-0.33600000000018215,-1.99,2.5
-0.33500000000018226,-1.99,2.5
-0.3340000000001824,-1.99,2.5
-0.3330000000001825,-1.99,2.5
-0.3320000000001826,-1.99,2.5
-0.3310000000001827,-1.99,2.5
-0.3300000000001828,-1.99,2.5
-0.3290000000001829,-1.99,2.5
-0.32800000000018303,-1.99,2.5
-0.32700000000018314,-1.99,2.5
-0.32600000000018325,-1.99,2.5
-0.32500000000018336,-1.99,2.5
-0.3240000000001835,-1.99,2.5
-0.3230000000001836,-1.99,2.5
-0.3220000000001837,-1.99,2.5
-0.3210000000001838,-1.99,2.5
-0.3200000000001839,-1.99,2.5
-0.319000000000184,-1.99,2.5
-0.31800000000018414,-1.99,2.5
-0.31700000000018425,-1.99,2.5
-0.31600000000018436,-1.99,2.5
-0.31500000000018447,-1.99,2.5
-0.3140000000001846,-1.99,2.5
-0.3130000000001847,-1.99,2.5
-0.3120000000001848,-1.99,2.5
-0.3110000000001849,-1.99,2.5
-0.310000000000185,-1.99,2.5
-0.3090000000001851,-1.99,2.5
-0.30800000000018524,-1.99,2.5
-0.30700000000018535,-1.99,2.5
-0.30600000000018546,-1.99,2.5
-0.30500000000018557,-1.99,2.5
-0.3040000000001857,-1.99,2.5
-0.3030000000001858,-1.99,2.5
-0.3020000000001859,-1.99,2.5
-0.301000000000186,-1.99,2.5
-0.3000000000001861,-1.99,2.5
-0.29900000000018623,-1.99,2.5
-0.29800000000018634,-1.99,2.5
-0.29700000000018645,-1.99,2.5
-0.29600000000018656,-1.99,2.5
-0.29500000000018667,-1.99,2.5
-0.2940000000001868,-1.99,2.5
-0.2930000000001869,-1.99,2.5
-0.292000000000187,-1.99,2.5
-0.2910000000001871,-1.99,2.5
-0.2900000000001872,-1.99,2.5
-0.28900000000018733,-1.99,2.5
-0.28800000000018744,-1.99,2.5
-0.28700000000018755,-1.99,2.5
-0.28600000000018766,-1.99,2.5
-0.28500000000018777,-1.99,2.5
-0.2840000000001879,-1.99,2.5
-0.283000000000188,-1.99,2.5
-0.2820000000001881,-1.99,2.5
-0.2810000000001882,-1.99,2.5
-0.2800000000001883,-1.99,2.5
-0.27900000000018843,-1.99,2.5
-0.27800000000018854,-1.99,2.5
-0.27700000000018865,-1.99,2.5
-0.27600000000018876,-1.99,2.5
-0.27500000000018887,-1.99,2.5
-0.274000000000189,-1.99,2.5
-0.2730000000001891,-1.99,2.5
-0.2720000000001892,-1.99,2.5
-0.2710000000001893,-1.99,2.5
-0.2700000000001894,-1.99,2.5
-0.26900000000018953,-1.99,2.5
-0.26800000000018964,-1.99,2.5
-0.26700000000018975,-1.99,2.5
-0.26600000000018986,-1.99,2.5
-0.26500000000019,-1.99,2.5
-0.2640000000001901,-1.99,2.5
-0.2630000000001902,-1.99,2.5
-0.2620000000001903,-1.99,2.5
-0.2610000000001904,-1.99,2.5
-0.2600000000001905,-1.99,2.5
-0.25900000000019063,-1.99,2.5
-0.25800000000019074,-1.99,2.5
-0.25700000000019085,-1.99,2.5
-0.25600000000019096,-1.99,2.5
-0.2550000000001911,-1.99,2.5
-0.2540000000001912,-1.99,2.5
-0.2530000000001913,-1.99,2.5
-0.2520000000001914,-1.99,2.5
-0.2510000000001915,-1.99,2.5
-0.2500000000001916,-1.99,2.5
-0.24900000000019173,-1.99,2.5
-0.24800000000019184,-1.99,2.5
-0.24700000000019195,-1.99,2.5
-0.24600000000019207,-1.99,2.5
-0.24500000000019218,-1.99,2.5
-0.24400000000019229,-1.99,2.5
-0.2430000000001924,-1.99,2.5
-0.2420000000001925,-1.99,2.5
-0.24100000000019262,-1.99,2.5
-0.24000000000019273,-1.99,2.5
-0.23900000000019284,-1.99,2.5
-0.23800000000019295,-1.99,2.5
-0.23700000000019306,-1.99,2.5
-0.23600000000019317,-1.99,2.5
-0.23500000000019328,-1.99,2.5
-0.2340000000001934,-1.99,2.5
-0.2330000000001935,-1.99,2.5
-0.2320000000001936,-1.99,2.5
-0.23100000000019372,-1.99,2.5
-0.23000000000019383,-1.99,2.5
-0.22900000000019394,-1.99,2.5
-0.22800000000019405,-1.99,2.5
-0.22700000000019416,-1.99,2.5
-0.22600000000019427,-1.99,2.5
-0.22500000000019438,-1.99,2.5
-0.2240000000001945,-1.99,2.5
-0.2230000000001946,-1.99,2.5
-0.2220000000001947,-1.99,2.5
-0.22100000000019482,-1.99,2.5
-0.22000000000019493,-1.99,2.5
-0.21900000000019504,-1.99,2.5
-0.21800000000019515,-1.99,2.5
-0.21700000000019526,-1.99,2.5
-0.21600000000019537,-1.99,2.5
-0.21500000000019548,-1.99,2.5
-0.2140000000001956,-1.99,2.5
-0.2130000000001957,-1.99,2.5
-0.2120000000001958,-1.99,2.5
-0.21100000000019592,-1.99,2.5
-0.21000000000019603,-1.99,2.5
-0.20900000000019614,-1.99,2.5
-0.20800000000019625,-1.99,2.5
-0.20700000000019636,-1.99,2.5
-0.20600000000019647,-1.99,2.5
-0.20500000000019658,-1.99,2.5
-0.2040000000001967,-1.99,2.5
-0.2030000000001968,-1.99,2.5
-0.2020000000001969,-1.99,2.5
-0.20100000000019702,-1.99,2.5
-0.20000000000019713,-1.99,2.5
-0.19900000000019724,-1.99,2.5
-0.19800000000019735,-1.99,2.5
-0.19700000000019746,-1.99,2.5
-0.19600000000019757,-1.99,2.5
-0.19500000000019768,-1.99,2.5
-0.1940000000001978,-1.99,2.5
-0.1930000000001979,-1.99,2.5
-0.192000000000198,-1.99,2.5
-0.19100000000019812,-1.99,2.5
-0.19000000000019823,-1.99,2.5
-0.18900000000019834,-1.99,2.5
-0.18800000000019845,-1.99,2.5
-0.18700000000019856,-1.99,2.5
-0.18600000000019867,-1.99,2.5
-0.18500000000019878,-1.99,2.5
-0.1840000000001989,-1.99,2.5
-0.183000000000199,-1.99,2.5
-0.1820000000001991,-1.99,2.5
-0.18100000000019922,-1.99,2.5
-0.18000000000019933,-1.99,2.5
-0.17900000000019944,-1.99,2.5
-0.17800000000019955,-1.99,2.5
-0.17700000000019966,-1.99,2.5
-0.17600000000019977,-1.99,2.5
-0.17500000000019988,-1.99,2.5
-0.1740000000002,-1.99,2.5
-0.1730000000002001,-1.99,2.5
-0.17200000000020021,-1.99,2.5
-0.17100000000020033,-1.99,2.5
-0.17000000000020044,-1.99,2.5
-0.16900000000020055,-1.99,2.5
-0.16800000000020066,-1.99,2.5
-0.16700000000020077,-1.99,2.5
-0.16600000000020088,-1.99,2.5
-0.16500000000020099,-1.99,2.5
-0.1640000000002011,-1.99,2.5
-0.1630000000002012,-1.99,2.5
-0.16200000000020132,-1.99,2.5
-0.16100000000020143,-1.99,2.5
-0.16000000000020154,-1.99,2.5
-0.15900000000020165,-1.99,2.5
-0.15800000000020176,-1.99,2.5
-0.15700000000020187,-1.99,2.5
-0.15600000000020198,-1.99,2.5
-0.1550000000002021,-1.99,2.5
-0.1540000000002022,-1.99,2.5
-0.1530000000002023,-1.99,2.5
-0.15200000000020242,-1.99,2.5
-0.15100000000020253,-1.99,2.5
-0.15000000000020264,-1.99,2.5
-0.14900000000020275,-1.99,2.5
-0.14800000000020286,-1.99,2.5
-0.14700000000020297,-1.99,2.5
-0.14600000000020308,-1.99,2.5
-0.1450000000002032,-1.99,2.5
-0.1440000000002033,-1.99,2.5
-0.1430000000002034,-1.99,2.5
-0.14200000000020352,-1.99,2.5
-0.14100000000020363,-1.99,2.5
-0.14000000000020374,-1.99,2.5
-0.13900000000020385,-1.99,2.5
-0.13800000000020396,-1.99,2.5
-0.13700000000020407,-1.99,2.5
-0.13600000000020418,-1.99,2.5
-0.1350000000002043,-1.99,2.5
-0.1340000000002044,-1.99,2.5
-0.1330000000002045,-1.99,2.5
-0.13200000000020462,-1.99,2.5
-0.13100000000020473,-1.99,2.5
-0.13000000000020484,-1.99,2.5
-0.12900000000020495,-1.99,2.5
-0.12800000000020506,-1.99,2.5
-0.12700000000020517,-1.99,2.5
-0.12600000000020528,-1.99,2.5
-0.1250000000002054,-1.99,2.5
-0.1240000000002055,-1.99,2.5
-0.12300000000020561,-1.99,2.5
-0.12200000000020572,-1.99,2.5
-0.12100000000020583,-1.99,2.5
-0.12000000000020594,-1.99,2.5
-0.11900000000020605,-1.99,2.5
-0.11800000000020616,-1.99,2.5
-0.11700000000020627,-1.99,2.5
-0.11600000000020638,-1.99,2.5
-0.11500000000020649,-1.99,2.5
-0.1140000000002066,-1.99,2.5
-0.11300000000020671,-1.99,2.5
-0.11200000000020682,-1.99,2.5
-0.11100000000020693,-1.99,2.5
-0.11000000000020704,-1.99,2.5
-0.10900000000020715,-1.99,2.5
-0.10800000000020726,-1.99,2.5
-0.10700000000020737,-1.99,2.5
-0.10600000000020748,-1.99,2.5
-0.1050000000002076,-1.99,2.5
-0.1040000000002077,-1.99,2.5
-0.10300000000020781,-1.99,2.5
-0.10200000000020792,-1.99,2.5
-0.10100000000020803,-1.99,2.5
-0.10000000000020814,-1.99,2.5
-0.09900000000020825,-1.99,2.5
-0.09800000000020836,-1.99,2.5
-0.09700000000020848,-1.99,2.5
-0.09600000000020859,-1.99,2.5
-0.0950000000002087,-1.99,2.5
-0.0940000000002088,-1.99,2.5
-0.09300000000020892,-1.99,2.5
-0.09200000000020903,-1.99,2.5
-0.09100000000020914,-1.99,2.5
-0.09000000000020925,-1.99,2.5
-0.08900000000020936,-1.99,2.5
-0.08800000000020947,-1.99,2.5
-0.08700000000020958,-1.99,2.5
-0.08600000000020969,-1.99,2.5
-0.0850000000002098,-1.99,2.5
-0.0840000000002099,-1.99,2.5
-0.08300000000021002,-1.99,2.5
-0.08200000000021013,-1.99,2.5
-0.08100000000021024,-1.99,2.5
-0.08000000000021035,-1.99,2.5
-0.07900000000021046,-1.99,2.5
-0.07800000000021057,-1.99,2.5
-0.07700000000021068,-1.99,2.5
-0.07600000000021079,-1.99,2.5
-0.0750000000002109,-1.99,2.5
-0.07400000000021101,-1.99,2.5
-0.07300000000021112,-1.99,2.5
-0.07200000000021123,-1.99,2.5
-0.07100000000021134,-1.99,2.5
-0.07000000000021145,-1.99,2.5
-0.06900000000021156,-1.99,2.5
-0.06800000000021167,-1.99,2.5
-0.06700000000021178,-1.99,2.5
-0.06600000000021189,-1.99,2.5
-0.065000000000212,-1.99,2.5
-0.06400000000021211,-1.99,2.5
-0.06300000000021222,-1.99,2.5
-0.06200000000021233,-1.99,2.5
-0.06100000000021244,-1.99,2.5
-0.06000000000021255,-1.99,2.5
-0.05900000000021266,-1.99,2.5
-0.05800000000021277,-1.99,2.5
-0.05700000000021288,-1.99,2.5
-0.05600000000021299,-1.99,2.5
-0.0550000000002131,-1.99,2.5
-0.05400000000021321,-1.99,2.5
-0.05300000000021332,-1.99,2.5
-0.05200000000021343,-1.99,2.5
-0.05100000000021354,-1.99,2.5
-0.05000000000021365,-1.99,2.5
-0.04900000000021376,-1.99,2.5
-0.04800000000021387,-1.99,2.5
-0.04700000000021398,-1.99,2.5
-0.04600000000021409,-1.99,2.5
-0.0450000000002142,-1.99,2.5
-0.04400000000021431,-1.99,2.5
-0.04300000000021442,-1.99,2.5
-0.04200000000021453,-1.99,2.5
-0.04100000000021464,-1.99,2.5
-0.04000000000021475,-1.99,2.5
-0.03900000000021486,-1.99,2.5
-0.03800000000021497,-1.99,2.5
-0.03700000000021508,-1.99,2.5
-0.03600000000021519,-1.99,2.5
-0.0350000000002153,-1.99,2.5
-0.03400000000021541,-1.99,2.5
-0.033000000000215524,-1.99,2.5
-0.032000000000215634,-1.99,2.5
-0.031000000000215744,-1.99,2.5
-0.030000000000215854,-1.99,2.5
-0.029000000000215964,-1.99,2.5
-0.028000000000216074,-1.99,2.5
-0.027000000000216184,-1.99,2.5
-0.026000000000216295,-1.99,2.5
-0.025000000000216405,-1.99,2.5
-0.024000000000216515,-1.99,2.5
-0.023000000000216625,-1.99,2.5
-0.022000000000216735,-1.99,2.5
-0.021000000000216845,-1.99,2.5
-0.020000000000216955,-1.99,2.5
-0.019000000000217065,-1.99,2.5
-0.018000000000217176,-1.99,2.5
-0.017000000000217286,-1.99,2.5
-0.016000000000217396,-1.99,2.5
-0.015000000000217506,-1.99,2.5
-0.014000000000217616,-1.99,2.5
-0.013000000000217726,-1.99,2.5
-0.012000000000217836,-1.99,2.5
-0.011000000000217947,-1.99,2.5
-0.010000000000218057,-1.99,2.5
-0.009000000000218167,-1.99,2.5
-0.008000000000218277,-1.99,2.5
-0.007000000000218387,-1.99,2.5
-0.006000000000218497,-1.99,2.5
-0.005000000000218607,-1.99,2.5
-0.0040000000002187175,-1.99,2.5
-0.0030000000002188276,-1.99,2.5
-0.0020000000002189378,-1.99,2.5
-0.0010000000002190479,-1.99,2.5
-2.191580250610059e-13,-1.99,2.5
0.0009999999997807318,-1.99,2.5
0.0019999999997806217,-1.99,2.5
0.0029999999997805116,-1.99,2.5
0.0039999999997804014,-1.99,2.5
0.004999999999780291,-1.99,2.5
0.005999999999780181,-1.99,2.5
0.006999999999780071,-1.99,2.5
0.007999999999779961,-1.99,2.5
0.00899999999977985,-1.99,2.5
0.00999999999977974,-1.99,2.5
0.01099999999977963,-1.99,2.5
0.01199999999977952,-1.99,2.5
0.01299999999977941,-1.99,2.5
0.0139999999997793,-1.99,2.5
0.01499999999977919,-1.99,2.5
0.01599999999977908,-1.99,2.5
0.01699999999977897,-1.99,2.5
0.01799999999977886,-1.99,2.5
0.01899999999977875,-1.99,2.5
0.01999999999977864,-1.99,2.5
0.02099999999977853,-1.99,2.5
0.02199999999977842,-1.99,2.5
0.02299999999977831,-1.99,2.5
0.0239999999997782,-1.99,2.5
0.02499999999977809,-1.99,2.5
0.02599999999977798,-1.99,2.5
0.02699999999977787,-1.99,2.5
0.027999999999777758,-1.99,2.5
0.028999999999777648,-1.99,2.5
0.029999999999777538,-1.99,2.5
0.030999999999777428,-1.99,2.5
0.03199999999977732,-1.99,2.5
0.03299999999977721,-1.99,2.5
0.0339999999997771,-1.99,2.5
0.03499999999977699,-1.99,2.5
0.03599999999977688,-1.99,2.5
0.03699999999977677,-1.99,2.5
0.03799999999977666,-1.99,2.5
0.03899999999977655,-1.99,2.5
0.03999999999977644,-1.99,2.5
0.040999999999776326,-1.99,2.5
0.041999999999776216,-1.99,2.5
0.042999999999776106,-1.99,2.5
0.043999999999775996,-1.99,2.5
0.044999999999775886,-1.99,2.5
0.045999999999775776,-1.99,2.5
0.046999999999775666,-1.99,2.5
0.047999999999775556,-1.99,2.5
0.048999999999775445,-1.99,2.5
0.049999999999775335,-1.99,2.5
0.050999999999775225,-1.99,2.5
0.051999999999775115,-1.99,2.5
0.052999999999775005,-1.99,2.5
0.053999999999774895,-1.99,2.5
0.054999999999774785,-1.99,2.5
0.055999999999774674,-1.99,2.5
0.056999999999774564,-1.99,2.5
0.057999999999774454,-1.99,2.5
0.058999999999774344,-1.99,2.5
0.059999999999774234,-1.99,2.5
0.060999999999774124,-1.99,2.5
0.061999999999774014,-1.99,2.5
0.0629999999997739,-1.99,2.5
0.0639999999997738,-1.99,2.5
0.06499999999977368,-1.99,2.5
0.06599999999977357,-1.99,2.5
0.06699999999977346,-1.99,2.5
0.06799999999977335,-1.99,2.5
0.06899999999977324,-1.99,2.5
0.06999999999977313,-1.99,2.5
0.07099999999977302,-1.99,2.5
0.07199999999977291,-1.99,2.5
0.0729999999997728,-1.99,2.5
0.07399999999977269,-1.99,2.5
0.07499999999977258,-1.99,2.5
0.07599999999977247,-1.99,2.5
0.07699999999977236,-1.99,2.5
0.07799999999977225,-1.99,2.5
0.07899999999977214,-1.99,2.5
0.07999999999977203,-1.99,2.5
0.08099999999977192,-1.99,2.5
0.08199999999977181,-1.99,2.5
0.0829999999997717,-1.99,2.5
0.08399999999977159,-1.99,2.5
0.08499999999977148,-1.99,2.5
0.08599999999977137,-1.99,2.5
0.08699999999977126,-1.99,2.5
0.08799999999977115,-1.99,2.5
0.08899999999977104,-1.99,2.5
0.08999999999977093,-1.99,2.5
0.09099999999977082,-1.99,2.5
0.09199999999977071,-1.99,2.5
0.0929999999997706,-1.99,2.5
0.09399999999977049,-1.99,2.5
0.09499999999977038,-1.99,2.5
0.09599999999977027,-1.99,2.5
0.09699999999977016,-1.99,2.5
0.09799999999977005,-1.99,2.5
0.09899999999976994,-1.99,2.5
0.09999999999976983,-1.99,2.5
0.10099999999976972,-1.99,2.5
0.10199999999976961,-1.99,2.5
0.1029999999997695,-1.99,2.5
0.10399999999976939,-1.99,2.5
0.10499999999976928,-1.99,2.5
0.10599999999976917,-1.99,2.5
0.10699999999976906,-1.99,2.5
0.10799999999976895,-1.99,2.5
0.10899999999976884,-1.99,2.5
0.10999999999976873,-1.99,2.5
0.11099999999976862,-1.99,2.5
0.11199999999976851,-1.99,2.5
0.1129999999997684,-1.99,2.5
0.11399999999976829,-1.99,2.5
0.11499999999976818,-1.99,2.5
0.11599999999976807,-1.99,2.5
0.11699999999976796,-1.99,2.5
0.11799999999976785,-1.99,2.5
0.11899999999976774,-1.99,2.5
0.11999999999976763,-1.99,2.5
0.12099999999976752,-1.99,2.5
0.1219999999997674,-1.99,2.5
0.1229999999997673,-1.99,2.5
0.12399999999976719,-1.99,2.5
0.12499999999976708,-1.99,2.5
0.12599999999976697,-1.99,2.5
0.12699999999976685,-1.99,2.5
0.12799999999976674,-1.99,2.5
0.12899999999976663,-1.99,2.5
0.12999999999976652,-1.99,2.5
0.13099999999976641,-1.99,2.5
0.1319999999997663,-1.99,2.5
0.1329999999997662,-1.99,2.5
0.13399999999976608,-1.99,2.5
0.13499999999976597,-1.99,2.5
0.13599999999976586,-1.99,2.5
0.13699999999976575,-1.99,2.5
0.13799999999976564,-1.99,2.5
0.13899999999976553,-1.99,2.5
0.13999999999976542,-1.99,2.5
0.1409999999997653,-1.99,2.5
0.1419999999997652,-1.99,2.5
0.1429999999997651,-1.99,2.5
0.14399999999976498,-1.99,2.5
0.14499999999976487,-1.99,2.5
0.14599999999976476,-1.99,2.5
0.14699999999976465,-1.99,2.5
0.14799999999976454,-1.99,2.5
0.14899999999976443,-1.99,2.5
0.14999999999976432,-1.99,2.5
0.1509999999997642,-1.99,2.5
0.1519999999997641,-1.99,2.5
0.152999999999764,-1.99,2.5
0.15399999999976388,-1.99,2.5
0.15499999999976377,-1.99,2.5
0.15599999999976366,-1.99,2.5
0.15699999999976355,-1.99,2.5
0.15799999999976344,-1.99,2.5
0.15899999999976333,-1.99,2.5
0.15999999999976322,-1.99,2.5
0.1609999999997631,-1.99,2.5
0.161999999999763,-1.99,2.5
0.1629999999997629,-1.99,2.5
0.16399999999976278,-1.99,2.5
0.16499999999976267,-1.99,2.5
0.16599999999976256,-1.99,2.5
0.16699999999976245,-1.99,2.5
0.16799999999976234,-1.99,2.5
0.16899999999976223,-1.99,2.5
0.16999999999976212,-1.99,2.5
0.170999999999762,-1.99,2.5
0.1719999999997619,-1.99,2.5
0.1729999999997618,-1.99,2.5
0.17399999999976168,-1.99,2.5
0.17499999999976157,-1.99,2.5
0.17599999999976146,-1.99,2.5
0.17699999999976135,-1.99,2.5
0.17799999999976124,-1.99,2.5
0.17899999999976113,-1.99,2.5
0.17999999999976102,-1.99,2.5
0.1809999999997609,-1.99,2.5
0.1819999999997608,-1.99,2.5
0.1829999999997607,-1.99,2.5
0.18399999999976058,-1.99,2.5
0.18499999999976047,-1.99,2.5
0.18599999999976036,-1.99,2.5
0.18699999999976025,-1.99,2.5
0.18799999999976014,-1.99,2.5
0.18899999999976003,-1.99,2.5
0.18999999999975992,-1.99,2.5
0.1909999999997598,-1.99,2.5
0.1919999999997597,-1.99,2.5
0.19299999999975959,-1.99,2.5
0.19399999999975948,-1.99,2.5
0.19499999999975937,-1.99,2.5
0.19599999999975926,-1.99,2.5
0.19699999999975915,-1.99,2.5
0.19799999999975904,-1.99,2.5
0.19899999999975893,-1.99,2.5
0.19999999999975882,-1.99,2.5
0.2009999999997587,-1.99,2.5
0.2019999999997586,-1.99,2.5
0.20299999999975848,-1.99,2.5
0.20399999999975837,-1.99,2.5
0.20499999999975826,-1.99,2.5
0.20599999999975815,-1.99,2.5
0.20699999999975804,-1.99,2.5
0.20799999999975793,-1.99,2.5
0.20899999999975782,-1.99,2.5
0.2099999999997577,-1.99,2.5
0.2109999999997576,-1.99,2.5
0.2119999999997575,-1.99,2.5
0.21299999999975738,-1.99,2.5
0.21399999999975727,-1.99,2.5
0.21499999999975716,-1.99,2.5
0.21599999999975705,-1.99,2.5
0.21699999999975694,-1.99,2.5
0.21799999999975683,-1.99,2.5
0.21899999999975672,-1.99,2.5
0.2199999999997566,-1.99,2.5
0.2209999999997565,-1.99,2.5
0.2219999999997564,-1.99,2.5
0.22299999999975628,-1.99,2.5
0.22399999999975617,-1.99,2.5
0.22499999999975606,-1.99,2.5
0.22599999999975595,-1.99,2.5
0.22699999999975584,-1.99,2.5
0.22799999999975573,-1.99,2.5
0.22899999999975562,-1.99,2.5
0.2299999999997555,-1.99,2.5
0.2309999999997554,-1.99,2.5
0.2319999999997553,-1.99,2.5
0.23299999999975518,-1.99,2.5
0.23399999999975507,-1.99,2.5
