,i1,i2,dmu,mu_a1,mu_b1,mu_c1,phi_a1,phi_b1,phi_c1,mu_a2,mu_b2,mu_c2,phi_a2,phi_b2,phi_c2
123428,38499,106,0.0424284604360053,0.0114464538470819,-63.36895521785276,-4.373191903263203,0.2775888077314571,0.474581939799331,0.2478292524692117,-0.0248982841001045,-63.387987099682974,-4.362374243972917,0.8719698996655519,0.1,0.028030100334448
123429,38500,222,0.0997833323036252,0.0102558995564843,-63.10405946221057,-4.387757616064838,0.2793393698057069,0.474581939799331,0.246078690394962,-0.0251015266858534,-63.196809882374055,-4.377563236503988,0.8703479938703147,0.1016722408026755,0.0279797653270097
123430,38501,454,0.0420171749218381,0.0090260717971868,-62.83916370656839,-4.402373936730321,0.2810899318799566,0.474581939799331,0.2443281283207122,-0.0255397665469121,-62.81594077568482,-4.4079722658702725,0.8671041822798403,0.1050167224080267,0.0278790953121329
123431,38502,570,0.06214899737739,0.007757458227299,-62.57426795092619,-4.417041593066658,0.2828404939542063,0.474581939799331,0.2425775662464625,-0.0257747898533399,-62.626231925914425,-4.423192326120175,0.8654822764846032,0.1066889632107023,0.0278287603046944
123432,38503,804,0.0727297640896227,0.0064505374780807,-62.309372195284006,-4.431761328694859,0.2845910560284561,0.474581939799331,0.2408270041722128,-0.0262767088458234,-62.24822616854594,-4.453663596767698,0.8622384648941287,0.1100334448160535,0.0277280902898177
123433,38504,1390,0.0416990893906602,0.0051057793753634,-62.04447643964182,-4.446533903511425,0.2863416181027058,0.474581939799331,0.239076442097963,-0.0280335676031695,-62.05805562476756,-4.425174983380307,0.8511871120009844,0.1183946488294314,0.0304182391695841
123435,38506,1744,0.0386633946196067,0.0023045876671825,-61.51468492835745,-4.4762406945615485,0.2898427422512052,0.474581939799331,0.2355753179494636,-0.028912616200818,-61.49247869121979,-4.471022716182794,0.8463381729510856,0.1234113712374582,0.0302504558114562
123436,38507,2341,0.0600167402170202,0.000849051586059,-61.24978917271527,-4.491176516360987,0.291593304325455,0.474581939799331,0.2338247558752139,-0.0306226171007282,-61.28253302743889,-4.451941542750892,0.8353595261797967,0.1317725752508361,0.0328678985693671
123437,38508,2102,0.0625639053895833,-0.000642526402113,-60.98489341707308,-4.5061683895292255,0.2933438663997047,0.474581939799331,0.2320741938009641,-0.0298899764149705,-60.93065113244823,-4.516966698842218,0.8414892339011869,0.1284280936454849,0.0300826724533281
123438,38509,2704,0.0375945075420867,-0.0021697174050752,-60.71999766143088,-4.521217162883373,0.2950944284739544,0.474581939799331,0.2303236317267144,-0.0316545034607277,-60.718322794855695,-4.49795368914148,0.8305273654657107,0.1367892976588628,0.0326833368754264
123439,38510,3311,0.0664558309901449,-0.0037321001409225,-60.455101905788695,-4.536323704668902,0.2968449905482042,0.474581939799331,0.2285730696524647,-0.0333464891352985,-60.487917732646935,-4.486700253109277,0.8196214248162773,0.1451505016722408,0.0352280735114818
123440,38511,2584,0.0375375272386176,-0.0053292607591086,-60.19020615014651,-4.55148890315714,0.2985955526224539,0.474581939799331,0.2268225075782149,-0.0313467092518101,-60.18716302164615,-4.578375660009723,0.8350239818346551,0.1351170568561873,0.0298589613091576
123441,38512,3678,0.0436531054153389,-0.0069607926666821,-59.92531039450432,-4.566713667265886,0.3003461146967036,0.474581939799331,0.2250719455039652,-0.0345420696430406,-59.92458318713144,-4.532885602849001,0.814806042438004,0.1501672240802675,0.0350267334817284
123442,38513,2947,0.0556868104085183,-0.0086262963595739,-59.660414638862136,-4.581998927204284,0.3020966767709533,0.474581939799331,0.2233213834297155,-0.0325549501402154,-59.6336149517665,-4.624545573996912,0.8301750427847562,0.140133779264214,0.0296911779510297
123443,38514,3556,0.0322665496039377,-0.0103253792587568,-59.39551888321995,-4.597345635143043,0.3038472388452031,0.474581939799331,0.2215708213554658,-0.0344551320532958,-59.41524400453348,-4.605700564381788,0.8192523237995101,0.1484949832775919,0.0322526929228979
123444,38515,4673,0.0500583331313957,-0.0120576555511123,-59.13062312757776,-4.612754765911268,0.3055978009194528,0.474581939799331,0.219820259281216,-0.0376153621115724,-59.11065152635883,-4.574626357919124,0.7991742038679657,0.1635451505016722,0.0372806456303621
123445,38516,3925,0.032602568521996,-0.0138227460348426,-58.86572737193557,-4.628227317721123,0.3073483629937025,0.474581939799331,0.2180696972069663,-0.0358247524749379,-58.86231915651538,-4.652043766963003,0.8144201630854241,0.1535117056856187,0.0320681312289571
123446,38517,4548,0.0313481323441696,-0.0156202779692707,-58.60083161629338,-4.64376431292172,0.3090989250679523,0.474581939799331,0.2163191351327166,-0.0377347574565235,-58.62288318265573,-4.641047031294373,0.8035701502220333,0.1618729096989966,0.03455694007897
123447,38518,5177,0.0432150538043061,-0.0174498849288845,-58.33593586065119,-4.6593667987836165,0.310849487142202,0.474581939799331,0.2145685730584668,-0.0396074777485187,-58.3652415748409,-4.636612522887,0.7927760651446851,0.1702341137123745,0.0369898211429403
123448,38519,4926,0.023586362705352,-0.019311206661477,-58.07104010500901,-4.675035848315467,0.3126000492164517,0.474581939799331,0.2128180109842171,-0.0392767813006103,-58.07031419792193,-4.687572410599385,0.7987547678437601,0.1668896321070234,0.0343556000492165
123449,38520,5558,0.0217108762654208,-0.0212038889502491,-57.80614434936682,-4.690772561114389,0.3143506112907014,0.474581939799331,0.2110674489099674,-0.0412259553489832,-57.809819091154,-4.683224364102211,0.7879774611022248,0.1752508361204013,0.0367717027773738
123450,38521,6201,0.0314301827455671,-0.0231275834797405,-57.54124859372463,-4.706578064251741,0.3161011733649512,0.474581939799331,0.2093168868357177,-0.0431588671424053,-57.53129123253154,-4.684499680698682,0.7772560821467321,0.1836120401337792,0.0391318777194885
123451,38522,5944,0.0270634330578007,-0.0250819477054627,-57.276352838082445,-4.722453513196106,0.3178517354392009,0.474581939799331,0.2075663247614679,-0.0429515502897226,-57.25745739071998,-4.729941422205094,0.7831788570597644,0.1802675585284281,0.0365535844118074
123452,38523,6591,0.040280867709135,-0.0270666447271129,-57.01145708244026,-4.738400092775353,0.3196022975134506,0.474581939799331,0.2058157626872182,-0.0449694875433364,-56.97607668242357,-4.731310394815827,0.7724742564400846,0.188628762541806,0.0388969810181093
123454,38525,7379,0.0258907707729248,-0.0311257170413209,-56.48166557115589,-4.7705115360085575,0.3231034216619501,0.474581939799331,0.2023146385387187,-0.0476512545615863,-56.49157717115924,-4.753219954060799,0.7602372344828358,0.1986622073578595,0.0411005581593046
123455,38526,7114,0.0286127793672864,-0.033199445660928,-56.21676981551369,-4.786678925361415,0.3248539837361998,0.474581939799331,0.200564076464469,-0.0475546342135196,-56.240446385826864,-4.793892781677286,0.7660984888312211,0.1953177257525083,0.0385837854162705
123725,38796,337,0.076624015926691,0.0119761277130994,-63.80877837130239,-4.347641965080877,0.2714702408250467,0.4762541806020066,0.2522755785729467,-0.0259825936190456,-63.7788161834269,-4.288205927281608,0.8657339291506807,0.1033444816053511,0.0309215892439681
123726,38797,453,0.0801972431135259,0.0109039643568502,-63.54556930371359,-4.362062355365395,0.2732152101206922,0.4762541806020066,0.2505306092773012,-0.026167256399267,-63.58574368196193,-4.303382361099711,0.8641176161340478,0.1050167224080267,0.0308656614579254
123727,38798,222,0.0923981442040189,0.0097910090295749,-63.2823602361248,-4.376531259364013,0.2749601794163376,0.4762541806020066,0.2487856399816557,-0.0251015266858534,-63.196809882374055,-4.377563236503988,0.8703479938703147,0.1016722408026755,0.0279797653270097
123728,38799,338,0.0364044416118171,0.0086377778518276,-63.019151168536006,-4.391049360025424,0.2767051487119831,0.4762541806020066,0.2470406706860102,-0.0253153498417529,-63.00613066972231,-4.3927625732445446,0.8687260880750776,0.1033444816053511,0.0279294303195712
123729,38800,454,0.0685081506332779,0.0074447772103822,-62.755942100947216,-4.4056173548218585,0.2784501180076286,0.4762541806020066,0.2452957013903647,-0.0255397665469121,-62.81594077568482,-4.4079722658702725,0.8671041822798403,0.1050167224080267,0.0278790953121329
123730,38801,687,0.0669052559550384,0.0062125040014719,-62.49273303335845,-4.4202359561638325,0.280195087303274,0.4762541806020066,0.2435507320947193,-0.026020432886492,-62.43699623214639,-4.438422765796989,0.8638603706893658,0.1083612040133779,0.0277784252972562
123731,38802,804,0.0409413857467351,0.0049414458664729,-62.22952396576965,-4.434905891829816,0.2819400565989195,0.4762541806020066,0.2418057627990738,-0.0262767088458234,-62.24822616854594,-4.453663596767698,0.8622384648941287,0.1100334448160535,0.0277280902898177
123733,38804,1626,0.0392046647585631,0.0022848804729289,-61.7031058305921,-4.464402756774993,0.2854299951902104,0.4762541806020066,0.2383158242077829,-0.0286086950367967,-61.68058102934651,-4.455729460982564,0.8479544859677185,0.1217391304347826,0.0303063835974988
123734,38805,1744,0.0610004014496322,0.0009003042438389,-61.4398967630033,-4.479231222539782,0.2871749644858559,0.4762541806020066,0.2365708549121374,-0.028912616200818,-61.49247869121979,-4.471022716182794,0.8463381729510856,0.1234113712374582,0.0302504558114562
123735,38806,1982,0.0663363383640003,-0.000521194429603,-61.17668769541451,-4.49411409657432,0.2889199337815014,0.4762541806020066,0.2348258856164919,-0.0295532428788777,-61.11751852420427,-4.501641322402996,0.8431055469178197,0.1267558528428093,0.0301386002393709
123736,38807,2102,0.0337127189969759,-0.0019791708903591,-60.91347862782572,-4.509052190510926,0.2906649030771468,0.4762541806020066,0.2330809163208465,-0.0298899764149705,-60.93065113244823,-4.516966698842218,0.8414892339011869,0.1284280936454849,0.0300826724533281
123737,38808,3189,0.0658369895094048,-0.0034731884658434,-60.65026956023692,-4.524046334279705,0.2924098723727923,0.4762541806020066,0.231335947025201,-0.0329708787352881,-60.67644463818892,-4.471327639771625,0.8212265522757015,0.1434782608695652,0.0352951868547332
123738,38809,2463,0.0382014387031585,-0.0050028182778977,-60.38706049264815,-4.539097376662726,0.2941548416684377,0.4762541806020066,0.2295909777295556,-0.0309660276458323,-60.3724461703385,-4.5630072754859645,0.836640294851288,0.1334448160535117,0.0299148890952002
123739,38810,3068,0.0439255616700949,-0.0065676390583858,-60.12385142505936,-4.554206185869356,0.2958998109640832,0.4762541806020066,0.2278460084339101,-0.0327872427679155,-60.15760254546278,-4.544064725379729,0.8256952047516247,0.1418060200668896,0.0324987751814856
123740,38811,4172,0.0629529391756251,-0.0081672369702058,-59.8606423574706,-4.569373650133692,0.2976447802597287,0.4762541806020066,0.2261010391382647,-0.0358118436789811,-59.86171967551026,-4.512825549753497,0.8055723425912461,0.1568561872909699,0.037571470117784
123741,38812,3434,0.0250380511431422,-0.0098012054335386,-59.5974332898818,-4.584600678335153,0.2993897495553741,0.4762541806020066,0.2243560698426192,-0.0340212324061101,-59.60027867305039,-4.590275014694448,0.8208630440375386,0.1468227424749164,0.0323142134875449
123742,38813,4048,0.0440824297621107,-0.0114691449571415,-59.33422422229301,-4.599888200643295,0.3011347188510196,0.4762541806020066,0.2226111005469737,-0.0358410933147696,-59.36455784962616,-4.579172510942053,0.809990660059731,0.1551839464882943,0.0348253934519747
123743,38814,3802,0.0395022219229797,-0.01317066297452,-59.07101515470422,-4.615237169187991,0.302879688146665,0.4762541806020066,0.2208661312513282,-0.035356876797746,-59.04626700914953,-4.63658492655607,0.8160308833234529,0.1518394648829431,0.032129651793604
123744,38815,4423,0.0229105657875985,-0.0149053736847992,-58.80780608711543,-4.630648558756207,0.3046246574423105,0.4762541806020066,0.2191211619556827,-0.0372439766726541,-58.80777065027272,-4.625561360559845,0.8051752776814577,0.160200668896321,0.0346240534222212
123745,38816,5051,0.0342163131276359,-0.0166728978981468,-58.544597019526655,-4.646123367516616,0.306369626737956,0.4762541806020066,0.2173761926600373,-0.0390917114704554,-58.55107092908557,-4.621098552290894,0.7943755998255053,0.1685618729096989,0.0370625272647957
123746,38817,4800,0.0355060382280442,-0.0184728628855809,-58.281387951937866,-4.661662617773428,0.3081145960336015,0.4762541806020066,0.2156312233643919,-0.0387511437344477,-58.25415709517932,-4.672052541577843,0.8003598953031845,0.1652173913043478,0.0344227133924676
123747,38818,5431,0.0325893883316568,-0.0203049022330197,-58.0181788843491,-4.677267356750837,0.3098595653292469,0.4762541806020066,0.2138862540687465,-0.0406745831607031,-57.9946174973846,-4.66767541351472,0.7895769957830449,0.1735785953177257,0.0368444088992294
123748,38819,6072,0.0493205791692187,-0.0221686556994322,-57.75496981676032,-4.692938657409609,0.3116045346248924,0.4762541806020066,0.212141284773101,-0.0425796603169143,-57.7170354484001,-4.668920037191047,0.778850024048948,0.1819397993311036,0.0392101766199483
123749,38820,5305,0.0422064688092434,-0.0240637690789448,-57.49176074917151,-4.708677619297381,0.3133495039205378,0.4762541806020066,0.2103963154774555,-0.040923666178925,-57.52084175137179,-4.734200651839599,0.793939385465487,0.1719063545150501,0.0341542600194628
123750,38821,5944,0.0339559466719706,-0.0259898940667808,-57.22855168158272,-4.724485369434379,0.3150944732161833,0.4762541806020066,0.20865134618181,-0.0429515502897226,-57.25745739071998,-4.729941422205094,0.7831788570597644,0.1802675585284281,0.0365535844118074
123751,38822,6591,0.0220668695216983,-0.0279466881289012,-56.96534261399393,-4.740363063236325,0.3168394425118288,0.4762541806020066,0.2069063768861645,-0.0449694875433364,-56.97607668242357,-4.731310394815827,0.7724742564400846,0.188628762541806,0.0388969810181093
123752,38823,6332,0.0259726523389889,-0.029933814375222,-56.70213354640516,-4.756311885476432,0.3185844118074742,0.4762541806020066,0.2051614075905191,-0.0447847184300676,-56.70811146310592,-4.77676411836662,0.7783802530173041,0.1852842809364548,0.036335466046241
123753,38824,6983,0.0220204671692598,-0.0319509414363,-56.43892447881637,-4.77233305128848,0.3203293811031197,0.4762541806020066,0.2034164382948736,-0.0468899745603053,-56.423859201517374,-4.778229124861353,0.767692430733437,0.1936454849498327,0.0386620843167302
124023,39094,221,0.073937001443308,0.0111591665521922,-63.97793682019973,-4.336830455586856,0.267124607107303,0.4779264214046822,0.2549489714880147,-0.0258086927048231,-63.9723833905303,-4.273040041077403,0.8673502421673136,0.1016722408026755,0.0309775170300108
124024,39095,337,0.0957311976082119,0.0101678924252989,-63.716409053640135,-4.3511579304748205,0.2688639836243442,0.4779264214046822,0.2532095949709735,-0.0259825936190456,-63.7788161834269,-4.288205927281608,0.8657339291506807,0.1033444816053511,0.0309215892439681
124025,39096,106,0.0751202762540974,0.0091347648703595,-63.454881287080525,-4.36553259396733,0.2706033601413855,0.4779264214046822,0.2514702184539322,-0.0248982841001045,-63.387987099682974,-4.362374243972917,0.8719698996655519,0.1,0.028030100334448
124026,39097,222,0.0334271677487201,0.0080603202177566,-63.193353520520944,-4.379955101128704,0.2723427366584267,0.4779264214046822,0.2497308419368911,-0.0251015266858534,-63.196809882374055,-4.377563236503988,0.8703479938703147,0.1016722408026755,0.0279797653270097
124027,39098,338,0.0810229814558437,0.0069450845542683,-62.93182575396136,-4.394426120758888,0.2740821131754678,0.4779264214046822,0.2479914654198499,-0.0253153498417529,-63.00613066972231,-4.3927625732445446,0.8687260880750776,0.1033444816053511,0.0279294303195712
124028,39099,570,0.0560452948972489,0.005789573982284,-62.67029798740175,-4.408946335780189,0.275821489692509,0.4779264214046822,0.2462520889028087,-0.0257747898533399,-62.626231925914425,-4.423192326120175,0.8654822764846032,0.1066889632107023,0.0278287603046944
124029,39100,687,0.0442285847627876,0.00459429487087,-62.40877022084218,-4.423516443637698,0.2775608662095502,0.4779264214046822,0.2445127123857675,-0.026020432886492,-62.43699623214639,-4.438422765796989,0.8638603706893658,0.1083612040133779,0.0277784252972562
124030,39101,1390,0.0954350486776604,0.0033597440989899,-62.147242454282605,-4.438137156714016,0.2793002427265914,0.4779264214046822,0.2427733358687264,-0.0280335676031695,-62.05805562476756,-4.425174983380307,0.8511871120009844,0.1183946488294314,0.0304182391695841
124031,39102,1508,0.036783132226117,0.002086409291179,-61.885714687723,-4.452809202758888,0.2810396192436326,0.4779264214046822,0.2410339593516851,-0.0283156834415109,-61.86910490937533,-4.44044688755994,0.8495707989843514,0.120066889632107,0.0303623113835415
124032,39103,1626,0.0646762291178814,0.0007747690459493,-61.624186921163385,-4.467533325334394,0.2827789957606738,0.4779264214046822,0.2392945828346439,-0.0286086950367967,-61.68058102934651,-4.455729460982564,0.8479544859677185,0.1217391304347826,0.0303063835974988
124033,39104,1863,0.0646964052920271,-0.0005747068428146,-61.36265915460382,-4.482310284276382,0.284518372277715,0.4779264214046822,0.2375552063176027,-0.0292274608245738,-61.30479281528025,-4.486326665764836,0.8447218599344527,0.1250836120401338,0.0301945280254135
124034,39105,1982,0.0324051469369802,-0.0019615571712024,-61.10113138804424,-4.497140856172854,0.2862577487947562,0.4779264214046822,0.2358158298005616,-0.0295532428788777,-61.11751852420427,-4.501641322402996,0.8431055469178197,0.1267558528428093,0.0301386002393709
124035,39106,3067,0.0682604781690415,-0.0033853291171278,-60.83960362148464,-4.512025834860068,0.2879971253117974,0.4779264214046822,0.2340764532835203,-0.0326067015166835,-60.86535100546032,-4.455966255006475,0.822831679735126,0.1418060200668896,0.0353623001979843
124036,39107,2342,0.0385899332735327,-0.0048455780384414,-60.578075854925046,-4.526966031937123,0.2897365018288386,0.4779264214046822,0.2323370767664792,-0.0305963545433403,-60.55811920470887,-4.547649662459828,0.838256607867921,0.1317725752508361,0.0299708168812428
124037,39108,2946,0.0401982361264057,-0.0063418672770945,-60.316548088365465,-4.541962277299905,0.2914758783458798,0.4779264214046822,0.230597700249438,-0.0323984327292145,-60.34412750465893,-4.528683369911662,0.8273059249896533,0.140133779264214,0.0325602957461326
124038,39109,4047,0.0658188491058314,-0.00787376796912,-60.05502032180586,-4.557015419695223,0.293215254862921,0.4779264214046822,0.2288583237323967,-0.035390313007549,-60.05038749933603,-4.497404199252027,0.8071718772720664,0.1551839464882943,0.0376441762396392
124039,39110,3312,0.0255360417963988,-0.0094408588602363,-59.79349255524625,-4.572126327296103,0.2949546313799622,0.4779264214046822,0.2271189472153555,-0.0335986276722271,-59.78568129736658,-4.574860534126443,0.8224737642755674,0.1451505016722408,0.0323757340521917
124040,39111,3924,0.0388040578048301,-0.0110427261268727,-59.53196478868668,-4.587295888299179,0.2966940078970034,0.4779264214046822,0.2253795706983143,-0.0353965661805821,-59.5508698029265,-4.563732233800118,0.8115957875191552,0.1535117056856187,0.0348925067952261
124041,39112,3679,0.0492872483846144,-0.0126789632024254,-59.2704370221271,-4.602525011545245,0.2984333844140446,0.4779264214046822,0.2236401941812732,-0.0349003417689135,-59.23057438624524,-4.621137197029,0.8176416035614814,0.1501672240802675,0.032191172358251
124042,39113,4298,0.0285471385336659,-0.0143491706085622,-59.0089092555675,-4.617814627164014,0.3001727609310858,0.4779264214046822,0.2219008176642319,-0.0367647829038215,-58.99301069750563,-4.610087059924432,0.8067804051408822,0.1585284280936454,0.0346911667654722
124043,39114,4925,0.0370214516033022,-0.0160529557913987,-58.74738148900789,-4.633165687244264,0.301912137448127,0.4779264214046822,0.2201614411471907,-0.038587780941231,-58.737247707401,-4.60559621128577,0.7959751345063253,0.1668896321070234,0.0371352333866513
124044,39115,4174,0.0404784369039723,-0.0177899329623834,-58.48585372244831,-4.648579166530553,0.3036515139651682,0.4779264214046822,0.2184220646301495,-0.0367945875710888,-58.49549159544455,-4.682994836820424,0.8111987226093668,0.1568561872909699,0.0319450900996633
124045,39116,4800,0.0363613967089229,-0.0195597229437263,-58.22432595588873,-4.664056063147785,0.3053908904822094,0.4779264214046822,0.2166826881131084,-0.0387511437344477,-58.25415709517932,-4.672052541577843,0.8003598953031845,0.1652173913043478,0.0344227133924676
124046,39117,5431,0.0390842653061977,-0.0213619530182143,-57.96279818932912,-4.679597399354985,0.3071302669992505,0.4779264214046822,0.2149433115960671,-0.0406745831607031,-57.9946174973846,-4.66767541351472,0.7895769957830449,0.1735785953177257,0.0368444088992294
124047,39118,5178,0.029153710891858,-0.0231962567832693,-57.70127042276954,-4.695204222329688,0.3088696435162917,0.4779264214046822,0.213203935079026,-0.0403630261944242,-57.7036584793528,-4.7186464507328365,0.7955445129249112,0.1702341137123745,0.0342213733627141
124048,39119,5815,0.0177120633951688,-0.0250622740091068,-57.43974265620997,-4.710877604984463,0.3106090200333329,0.4779264214046822,0.2114645585619848,-0.0423644220820082,-57.44124072705411,-4.714357352895423,0.7847783917405845,0.1785953177257525,0.0366262905336629
124049,39120,6461,0.0269202389196775,-0.0269596505008499,-57.17821488965036,-4.726618646817153,0.3123483965503741,0.4779264214046822,0.2097251820449436,-0.0443537634001943,-57.16081332021877,-4.715694843392755,0.7740681983423005,0.1869565217391304,0.0389752799185691
124050,39121,6202,0.0353391242778877,-0.0288880379644739,-56.91668712309075,-4.742428474796525,0.3140877730674153,0.4779264214046822,0.2079858055279023,-0.0441616813203407,-56.8908943120389,-4.761144789108091,0.7799797876981241,0.1836120401337792,0.0364081721680965
124051,39122,7246,0.0341260695852056,-0.0308470938764543,-56.65515935653118,-4.7583082442851055,0.3158271495844565,0.4779264214046822,0.2062464290108612,-0.0469923486571875,-56.67691677686895,-4.737558930232707,0.7618255836064473,0.1969899665551839,0.0411844498383687
124052,39123,6983,0.0335703731103492,-0.0328364813569929,-56.393631589971605,-4.774259140001102,0.3175665261014977,0.4779264214046822,0.20450705249382,-0.0468899745603053,-56.423859201517374,-4.778229124861353,0.767692430733437,0.1936454849498327,0.0386620843167302
124054,39125,7380,0.0227363071602667,-0.0369049309866681,-55.87057605685239,-4.806379201827774,0.3210452791355802,0.4779264214046822,0.2010282994597375,-0.0489208070694003,-55.87460259018464,-4.825256315340562,0.7629106050267893,0.1986622073578595,0.0384271876153511
124321,39392,105,0.0811329275646859,0.0101409604033073,-64.14135855620657,-4.3262374339563685,0.2628013445039764,0.4795986622073578,0.2575999932886657,-0.0256455406776454,-64.1664539893151,-4.257884690685197,0.8689665551839465,0.1,0.0310334448160534
124323,39394,453,0.071524407392427,0.0082819366408182,-63.621654851097375,-4.354757276019837,0.2662689119808503,0.4795986622073578,0.2541324258117918,-0.026167256399267,-63.58574368196193,-4.303382361099711,0.8641176161340478,0.1050167224080267,0.0308656614579254
124324,39395,106,0.0420316111720159,0.007288547086492,-63.36180299854278,-4.369086701299492,0.2680026957192872,0.4795986622073578,0.2523986420733549,-0.0248982841001045,-63.387987099682974,-4.362374243972917,0.8719698996655519,0.1,0.028030100334448
124326,39397,454,0.0415868889362148,0.0051767470177335,-62.84209929343355,-4.397887769104663,0.2714702631961611,0.4795986622073578,0.248931074596481,-0.0255397665469121,-62.81594077568482,-4.4079722658702725,0.8671041822798403,0.1050167224080267,0.0278790953121329
124327,39398,570,0.0542405484664759,0.0040593988824664,-62.58224744087898,-4.412360735443494,0.273204046934598,0.4795986622073578,0.2471972908580442,-0.0257747898533399,-62.626231925914425,-4.423192326120175,0.8654822764846032,0.1066889632107023,0.0278287603046944
124328,39399,1272,0.0827452472250172,0.0029017767867234,-62.32239558832436,-4.426882895893611,0.274937830673035,0.4795986622073578,0.2454635071196071,-0.0277623337885883,-62.247438694894086,-4.409913735978116,0.8528034250176173,0.1167224080267558,0.0304741669556268
124329,39400,1390,0.0341983381626465,0.0017043870817476,-62.06254373576975,-4.441454947872792,0.2766716144114719,0.4795986622073578,0.2437297233811702,-0.0280335676031695,-62.05805562476756,-4.425174983380307,0.8511871120009844,0.1183946488294314,0.0304182391695841
124330,39401,1508,0.0740506180069223,0.0004677266291248,-61.80269188321516,-4.456077603735544,0.2784053981499088,0.4795986622073578,0.2419959396427333,-0.0283156834415109,-61.86910490937533,-4.44044688755994,0.8495707989843514,0.120066889632107,0.0303623113835415
124331,39402,1744,0.0576734200490802,-0.0008077169635574,-61.542840030660535,-4.4707515912027045,0.2801391818883458,0.4795986622073578,0.2402621559042963,-0.028912616200818,-61.49247869121979,-4.471022716182794,0.8463381729510856,0.1234113712374582,0.0302504558114562
124332,39403,1863,0.0347979600990066,-0.002121465114319,-61.28298817810596,-4.485477653806605,0.2818729656267827,0.4795986622073578,0.2385283721658595,-0.0292274608245738,-61.30479281528025,-4.486326665764836,0.8447218599344527,0.1250836120401338,0.0301945280254135
124333,39404,2945,0.0733335546334502,-0.0034730480454043,-61.02313632555133,-4.50025655135248,0.2836067493652196,0.4795986622073578,0.2367945884274225,-0.0322539425893216,-61.05464005755138,-4.44061608510264,0.8244368071945503,0.140133779264214,0.0354294135412356
124334,39405,2222,0.0361245656753374,-0.004862004568636,-60.76328447299674,-4.515089060396809,0.2853405331036566,0.4795986622073578,0.2350608046889856,-0.0302376755651391,-60.744186136324274,-4.532302807898565,0.8398729208845538,0.1301003344481605,0.0300267446672856
124335,39406,2825,0.0412507737131451,-0.0062878818772829,-60.50343262044213,-4.529975974743388,0.2870743168420935,0.4795986622073578,0.2333270209505487,-0.0320208578659022,-60.53103310082364,-4.51331302898303,0.828916645227682,0.1384615384615384,0.0326218163107794
124336,39407,3923,0.0686891025707466,-0.0077502353441838,-60.243580767887536,-4.54491810595789,0.2888081005805304,0.4795986622073578,0.2315932372121117,-0.0349804905501619,-60.23942044933761,-4.481994360337059,0.8087714119528864,0.1535117056856187,0.0377168823614949
124337,39408,3190,0.0269058138733325,-0.0092486283259167,-59.98372891533294,-4.559916283901759,0.2905418843189674,0.4795986622073578,0.2298594534736748,-0.0331873027854691,-59.97145488406206,-4.559457108916031,0.824084484513596,0.1434782608695652,0.0324372546168388
124338,39409,3801,0.0385057218746584,-0.0107826319727977,-59.72387706277832,-4.574971357286321,0.2922756680574043,0.4795986622073578,0.2281256697352378,-0.034963563432014,-59.737544039286085,-4.548303269166074,0.8132009149785797,0.1518394648829431,0.0349596201384771
124339,39410,3556,0.0557856005208857,-0.0123518250444873,-59.46402521022374,-4.590084194248027,0.2940094517958412,0.4795986622073578,0.226391885996801,-0.0344551320532958,-59.41524400453348,-4.605700564381788,0.8192523237995101,0.1484949832775919,0.0322526929228979
124340,39411,4173,0.0355791416484696,-0.0139557937310355,-59.20417335766911,-4.605255682945811,0.2957432355342781,0.4795986622073578,0.224658102258364,-0.0362971603523988,-59.1786056354774,-4.59462411486489,0.8083855326003064,0.1568561872909699,0.0347582801087236
124341,39412,4799,0.0430295691216564,-0.0155941314791374,-58.94432150511452,-4.62048673218159,0.2974770192727151,0.4795986622073578,0.2229243185199271,-0.038095669881953,-58.92377389219016,-4.590105484817259,0.7975746691871456,0.1652173913043478,0.0372079395085065
124342,39413,4049,0.0374503918934424,-0.017266438823452,-58.68446965255991,-4.635778272044984,0.299210803011152,0.4795986622073578,0.2211905347814902,-0.0363039842267114,-58.678728199916286,-4.667513732330479,0.8128094428473955,0.1551839464882943,0.0320066106643101
124343,39414,4674,0.024267198871826,-0.018972323222788,-58.424617800005294,-4.651131254583413,0.3009445867495889,0.4795986622073578,0.2194567510430531,-0.0382371411478181,-58.438346054792,-4.656544086735945,0.801965022762609,0.1635451505016722,0.0344898267357188
124344,39415,5304,0.0284541493029006,-0.0207113989009957,-58.16476594745072,-4.666546654498752,0.3026783704880258,0.4795986622073578,0.2177229673046163,-0.0401350961529481,-58.17975772040073,-4.652138138217346,0.7911765304638652,0.1719063545150501,0.0369171150210846
124345,39416,5052,0.0327446766712913,-0.0224832866924046,-57.904914094896085,-4.682025469871862,0.3044121542264628,0.4795986622073578,0.2159891835661793,-0.0398140700275669,-57.88681532011409,-4.703103708666591,0.7971496403843358,0.1685618729096989,0.0342884867059652
124346,39417,5686,0.0263805824661528,-0.0242876138916448,-57.645062242341496,-4.697568722916289,0.3061459379648997,0.4795986622073578,0.2142553998277424,-0.0417892293960414,-57.62536073877135,-4.69878500539386,0.7863779264214047,0.1769230769230769,0.0366989966555183
124347,39418,6331,0.0450385256397688,-0.0261240141077179,-57.38521038978689,-4.713177460762613,0.3078797217033366,0.4795986622073578,0.2125216160893055,-0.0437502290695236,-57.34588435333306,-4.700091277409304,0.7756621402445163,0.1852842809364548,0.0390535788190288
