START POLYMER 0
31 4973 4983
32 4973 4983
33 4973 4983
33 4973 4984
33 4974 4984
33 4975 4984
32 4975 4984
32 4975 4983
32 4974 4983
31 4974 4983
31 4975 4983
31 4975 4982
31 4974 4982
32 4974 4982
33 4974 4982
33 4974 4981
33 4974 4980
32 4974 4980
32 4975 4980
32 4975 4979
33 4975 4979
34 4975 4979
34 4975 4980
33 4975 4980
33 4976 4980
34 4976 4980
34 4977 4980
34 4977 4979
34 4976 4979
35 4976 4979
36 4976 4979
36 4977 4979
37 4977 4979
38 4977 4979
38 4978 4979
38 4978 4980
38 4977 4980
37 4977 4980
37 4976 4980
37 4976 4979
37 4976 4978
36 4976 4978
36 4975 4978
36 4975 4979
35 4975 4979
35 4975 4978
35 4975 4977
35 4975 4976
34 4975 4976
34 4976 4976
34 4976 4975
34 4976 4974
33 4976 4974
33 4976 4975
33 4975 4975
33 4975 4976
33 4974 4976
34 4974 4976
35 4974 4976
36 4974 4976
36 4974 4975
36 4973 4975
37 4973 4975
37 4972 4975
37 4972 4974
38 4972 4974
38 4973 4974
38 4974 4974
39 4974 4974
39 4974 4975
39 4974 4976
38 4974 4976
37 4974 4976
37 4975 4976
36 4975 4976
36 4975 4975
35 4975 4975
34 4975 4975
34 4975 4974
34 4974 4974
34 4974 4975
35 4974 4975
35 4973 4975
35 4972 4975
36 4972 4975
36 4972 4976
36 4973 4976
35 4973 4976
35 4973 4977
35 4974 4977
35 4974 4978
35 4974 4979
35 4973 4979
35 4972 4979
34 4972 4979
34 4971 4979
34 4971 4980
34 4972 4980
34 4973 4980
33 4973 4980
32 4973 4980
31 4973 4980
31 4973 4981
32 4973 4981
32 4972 4981
32 4972 4982
32 4972 4983
31 4972 4983
31 4971 4983
30 4971 4983
29 4971 4983
29 4971 4982
29 4970 4982
29 4970 4981
29 4970 4980
29 4969 4980
29 4968 4980
29 4968 4981
30 4968 4981
30 4967 4981
30 4967 4980
30 4968 4980
30 4969 4980
30 4969 4981
31 4969 4981
31 4970 4981
31 4970 4982
31 4971 4982
32 4971 4982
33 4971 4982
34 4971 4982
35 4971 4982
35 4971 4981
35 4971 4980
35 4972 4980
35 4972 4981
34 4972 4981
34 4972 4982
34 4972 4983
33 4972 4983
33 4972 4984
32 4972 4984
31 4972 4984
30 4972 4984
30 4972 4983
29 4972 4983
29 4972 4982
29 4972 4981
29 4971 4981
28 4971 4981
28 4970 4981
28 4970 4980
27 4970 4980
27 4970 4979
27 4970 4978
26 4970 4978
26 4970 4977
26 4971 4977
26 4972 4977
26 4973 4977
26 4973 4978
26 4972 4978
26 4971 4978
27 4971 4978
27 4972 4978
27 4972 4979
28 4972 4979
28 4971 4979
27 4971 4979
26 4971 4979
26 4971 4980
27 4971 4980
28 4971 4980
28 4972 4980
27 4972 4980
26 4972 4980
26 4972 4979
26 4973 4979
26 4974 4979
26 4975 4979
26 4975 4980
26 4974 4980
26 4973 4980
25 4973 4980
25 4974 4980
24 4974 4980
24 4974 4981
24 4974 4982
23 4974 4982
23 4973 4982
23 4973 4981
23 4974 4981
23 4974 4980
23 4974 4979
24 4974 4979
24 4975 4979
25 4975 4979
25 4975 4978
25 4976 4978
25 4977 4978
24 4977 4978
24 4978 4978
24 4978 4977
24 4979 4977
24 4980 4977
24 4980 4978
24 4981 4978
25 4981 4978
25 4981 4979
25 4981 4980
26 4981 4980
26 4981 4979
26 4981 4978
26 4982 4978
26 4983 4978
27 4983 4978
27 4982 4978
27 4982 4979
26 4982 4979
26 4983 4979
25 4983 4979
24 4983 4979
24 4984 4979
25 4984 4979
25 4984 4978
25 4984 4977
24 4984 4977
24 4984 4976
25 4984 4976
25 4984 4975
25 4983 4975
24 4983 4975
23 4983 4975
23 4983 4974
23 4983 4973
23 4984 4973
24 4984 4973
25 4984 4973
25 4985 4973
25 4985 4974
25 4984 4974
26 4984 4974
26 4983 4974
26 4983 4975
26 4984 4975
26 4984 4976
27 4984 4976
27 4984 4977
27 4985 4977
28 4985 4977
28 4984 4977
28 4984 4976
29 4984 4976
29 4983 4976
30 4983 4976
30 4983 4975
30 4984 4975
29 4984 4975
29 4985 4975
29 4986 4975
29 4986 4976
30 4986 4976
30 4985 4976
30 4985 4975
31 4985 4975
32 4985 4975
32 4985 4976
32 4984 4976
32 4984 4977
32 4983 4977
32 4983 4978
31 4983 4978
31 4982 4978
32 4982 4978
32 4981 4978
31 4981 4978
30 4981 4978
30 4980 4978
31 4980 4978
31 4979 4978
32 4979 4978
32 4980 4978
33 4980 4978
33 4979 4978
33 4978 4978
34 4978 4978
34 4977 4978
34 4976 4978
34 4975 4978
34 4974 4978
33 4974 4978
33 4974 4977
32 4974 4977
32 4974 4976
31 4974 4976
31 4974 4975
32 4974 4975
33 4974 4975
33 4974 4974
33 4973 4974
33 4973 4973
33 4973 4972
33 4973 4971
32 4973 4971
32 4972 4971
32 4971 4971
33 4971 4971
34 4971 4971
34 4972 4971
34 4972 4972
34 4973 4972
35 4973 4972
35 4973 4971
35 4974 4971
35 4974 4970
34 4974 4970
34 4974 4969
34 4974 4968
33 4974 4968
33 4974 4969
32 4974 4969
32 4975 4969
32 4975 4970
31 4975 4970
31 4976 4970
32 4976 4970
32 4976 4971
33 4976 4971
33 4975 4971
33 4974 4971
34 4974 4971
34 4975 4971
35 4975 4971
35 4976 4971
35 4976 4970
35 4976 4969
35 4977 4969
35 4977 4968
36 4977 4968
36 4977 4967
36 4978 4967
36 4979 4967
35 4979 4967
35 4979 4966
36 4979 4966
36 4980 4966
36 4980 4965
37 4980 4965
37 4980 4966
38 4980 4966
38 4980 4967
39 4980 4967
39 4979 4967
40 4979 4967
40 4978 4967
40 4978 4968
40 4979 4968
41 4979 4968
41 4979 4969
42 4979 4969
42 4980 4969
42 4980 4968
42 4979 4968
42 4978 4968
43 4978 4968
43 4979 4968
43 4979 4967
43 4979 4966
43 4978 4966
43 4978 4965
43 4977 4965
43 4977 4966
43 4977 4967
43 4976 4967
44 4976 4967
44 4975 4967
45 4975 4967
45 4976 4967
45 4976 4966
45 4976 4965
45 4977 4965
45 4978 4965
46 4978 4965
46 4978 4966
46 4979 4966
45 4979 4966
45 4980 4966
45 4980 4967
45 4979 4967
44 4979 4967
44 4979 4966
44 4978 4966
44 4978 4967
45 4978 4967
46 4978 4967
47 4978 4967
47 4978 4966
48 4978 4966
48 4979 4966
48 4980 4966
47 4980 4966
47 4979 4966
47 4979 4967
47 4980 4967
47 4980 4968
46 4980 4968
46 4980 4969
45 4980 4969
45 4980 4968
45 4981 4968
44 4981 4968
43 4981 4968
43 4980 4968
44 4980 4968
44 4980 4969
44 4980 4970
44 4980 4971
44 4979 4971
45 4979 4971
45 4979 4970
45 4979 4969
44 4979 4969
44 4979 4968
45 4979 4968
46 4979 4968
46 4979 4969
46 4978 4969
47 4978 4969
47 4978 4970
48 4978 4970
48 4979 4970
48 4980 4970
47 4980 4970
46 4980 4970
46 4979 4970
47 4979 4970
47 4979 4969
47 4979 4968
47 4978 4968
47 4977 4968
46 4977 4968
46 4977 4969
47 4977 4969
48 4977 4969
48 4977 4970
48 4977 4971
49 4977 4971
49 4978 4971
49 4978 4972
49 4978 4973
49 4977 4973
50 4977 4973
50 4976 4973
50 4976 4974
50 4977 4974
51 4977 4974
51 4978 4974
51 4979 4974
51 4979 4975
51 4980 4975
50 4980 4975
50 4979 4975
49 4979 4975
48 4979 4975
48 4978 4975
49 4978 4975
50 4978 4975
50 4978 4974
50 4978 4973
50 4978 4972
50 4978 4971
50 4978 4970
51 4978 4970
51 4978 4971
51 4978 4972
51 4978 4973
52 4978 4973
53 4978 4973
53 4978 4972
53 4978 4971
54 4978 4971
55 4978 4971
55 4977 4971
54 4977 4971
54 4977 4972
53 4977 4972
53 4976 4972
53 4976 4971
52 4976 4971
51 4976 4971
50 4976 4971
50 4976 4972
51 4976 4972
51 4975 4972
51 4974 4972
50 4974 4972
49 4974 4972
49 4974 4973
48 4974 4973
47 4974 4973
47 4975 4973
47 4975 4974
48 4975 4974
48 4975 4975
48 4974 4975
48 4974 4974
49 4974 4974
49 4975 4974
49 4975 4975
49 4975 4976
49 4975 4977
49 4974 4977
49 4974 4976
48 4974 4976
47 4974 4976
47 4975 4976
47 4975 4975
46 4975 4975
46 4976 4975
45 4976 4975
45 4975 4975
45 4975 4976
45 4974 4976
44 4974 4976
44 4975 4976
43 4975 4976
43 4976 4976
43 4976 4975
44 4976 4975
44 4977 4975
44 4978 4975
43 4978 4975
43 4977 4975
42 4977 4975
42 4978 4975
42 4979 4975
42 4979 4976
43 4979 4976
43 4978 4976
44 4978 4976
44 4977 4976
43 4977 4976
42 4977 4976
42 4978 4976
42 4978 4977
43 4978 4977
44 4978 4977
44 4979 4977
44 4979 4978
44 4979 4979
45 4979 4979
46 4979 4979
46 4980 4979
46 4981 4979
46 4981 4978
46 4982 4978
46 4982 4979
47 4982 4979
48 4982 4979
49 4982 4979
49 4982 4980
49 4983 4980
48 4983 4980
48 4983 4979
49 4983 4979
49 4984 4979
49 4985 4979
48 4985 4979
48 4984 4979
47 4984 4979
47 4984 4978
47 4983 4978
47 4983 4979
47 4983 4980
46 4983 4980
46 4983 4979
45 4983 4979
45 4983 4978
45 4984 4978
45 4984 4977
44 4984 4977
44 4984 4978
44 4985 4978
44 4986 4978
45 4986 4978
46 4986 4978
47 4986 4978
47 4986 4979
48 4986 4979
48 4987 4979
49 4987 4979
49 4987 4978
49 4988 4978
50 4988 4978
50 4987 4978
51 4987 4978
52 4987 4978
52 4986 4978
52 4986 4977
51 4986 4977
51 4987 4977
51 4987 4976
51 4987 4975
50 4987 4975
50 4987 4974
50 4988 4974
50 4989 4974
49 4989 4974
49 4989 4973
48 4989 4973
48 4989 4974
48 4990 4974
48 4990 4973
49 4990 4973
50 4990 4973
51 4990 4973
51 4991 4973
52 4991 4973
53 4991 4973
53 4990 4973
54 4990 4973
54 4990 4972
53 4990 4972
53 4989 4972
54 4989 4972
54 4989 4973
54 4988 4973
54 4988 4974
54 4989 4974
55 4989 4974
55 4989 4973
55 4988 4973
55 4988 4974
55 4987 4974
56 4987 4974
56 4987 4975
56 4986 4975
57 4986 4975
57 4987 4975
57 4988 4975
57 4988 4976
56 4988 4976
56 4988 4975
56 4989 4975
55 4989 4975
55 4989 4976
55 4988 4976
55 4988 4975
54 4988 4975
54 4987 4975
54 4987 4976
54 4987 4977
55 4987 4977
55 4987 4978
55 4988 4978
55 4988 4977
56 4988 4977
56 4988 4978
56 4987 4978
56 4987 4977
56 4987 4976
55 4987 4976
55 4987 4975
55 4986 4975
55 4986 4976
55 4986 4977
55 4986 4978
55 4986 4979
56 4986 4979
57 4986 4979
57 4986 4978
57 4986 4977
57 4986 4976
57 4987 4976
57 4987 4977
57 4988 4977
57 4988 4978
58 4988 4978
59 4988 4978
59 4988 4977
59 4989 4977
59 4990 4977
59 4991 4977
58 4991 4977
57 4991 4977
57 4992 4977
57 4992 4976
57 4991 4976
58 4991 4976
58 4991 4975
58 4992 4975
57 4992 4975
57 4993 4975
57 4993 4976
57 4994 4976
56 4994 4976
56 4994 4977
57 4994 4977
58 4994 4977
58 4993 4977
57 4993 4977
57 4993 4978
57 4993 4979
58 4993 4979
58 4993 4978
58 4994 4978
59 4994 4978
59 4993 4978
60 4993 4978
60 4994 4978
60 4995 4978
60 4995 4979
60 4996 4979
60 4996 4978
60 4996 4977
60 4995 4977
60 4994 4977
59 4994 4977
59 4994 4976
59 4993 4976
59 4993 4975
58 4993 4975
58 4993 4974
57 4993 4974
57 4994 4974
56 4994 4974
56 4993 4974
56 4993 4973
55 4993 4973
55 4993 4972
55 4993 4971
55 4994 4971
55 4994 4972
54 4994 4972
54 4994 4973
54 4995 4973
54 4995 4972
54 4995 4971
54 4995 4970
55 4995 4970
56 4995 4970
56 4995 4969
56 4996 4969
56 4996 4968
56 4997 4968
56 4997 4967
56 4996 4967
56 4995 4967
57 4995 4967
57 4996 4967
57 4996 4968
57 4995 4968
57 4994 4968
58 4994 4968
58 4995 4968
58 4995 4969
57 4995 4969
57 4994 4969
57 4994 4970
57 4994 4971
56 4994 4971
56 4995 4971
57 4995 4971
57 4995 4970
57 4996 4970
57 4996 4969
57 4997 4969
56 4997 4969
56 4997 4970
56 4997 4971
56 4998 4971
56 4999 4971
57 4999 4971
57 4999 4972
57 4999 4973
56 4999 4973
56 4999 4972
55 4999 4972
54 4999 4972
54 4999 4973
54 4998 4973
53 4998 4973
53 4998 4972
53 4997 4972
52 4997 4972
52 4997 4971
53 4997 4971
53 4997 4970
53 4998 4970
54 4998 4970
54 4997 4970
54 4997 4969
55 4997 4969
55 4997 4968
55 4996 4968
54 4996 4968
54 4995 4968
54 4995 4969
54 4994 4969
53 4994 4969
53 4994 4970
52 4994 4970
51 4994 4970
50 4994 4970
50 4993 4970
51 4993 4970
51 4993 4971
51 4993 4972
50 4993 4972
50 4992 4972
50 4992 4971
